grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time,obj_value
"[[0 4 2 8 1 3 9 0 6]
 [0 3 5 2 7 9 8 0 1]
 [0 8 0 5 6 4 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [0 9 6 7 5 1 4 0 8]
 [0 5 0 6 8 2 3 0 7]
 [0 6 0 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [1, 2, 5]], ['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [1, 5, 9]], ['FACT', [1, 8, 1]], ['FACT', [3, 7, 6]], ['FACT', [4, 7, 3]], ['FACT', [8, 7, 8]]]","[['ROW', 2], ['ROW', 0], ['COL', 6], ['COL', 8], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [1, 7, 4]]",9,8,5,2,2,0,0,1,2,2,4,8,0,0,1,3,1,8,5,8,0,53.84924793243408,204.2
"[[0 4 2 8 1 3 9 0 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [0 9 6 7 5 1 4 0 8]
 [0 5 0 6 8 2 3 0 7]
 [0 6 0 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [1, 6, 8]], ['FACT', [1, 7, 4]], ['FACT', [1, 8, 1]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [4, 1, 1]], ['FACT', [5, 1, 9]], ['FACT', [8, 0, 9]], ['FACT', [8, 2, 3]]]","[['ROW', 2], ['ROW', 0], ['COL', 1], ['COL', 0], ['COL', 2], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [1, 0, 6]]",9,11,4,3,2,0,1,0,2,2,4,7,0,4,0,2,1,7,5,8,4,22.642942667007446,503.09999999999997
"[[0 4 2 8 1 3 9 0 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [0 9 6 7 5 1 4 0 8]
 [0 5 0 6 8 2 3 0 7]
 [0 6 0 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 0, 6]], ['FACT', [5, 3, 7]], ['FACT', [5, 4, 5]], ['FACT', [5, 5, 1]], ['FACT', [5, 6, 4]], ['FACT', [5, 8, 8]], ['FACT', [6, 1, 5]], ['FACT', [7, 1, 6]], ['FACT', [8, 0, 9]], ['FACT', [8, 1, 7]]]","[['ROW', 3], ['ROW', 4], ['COL', 1], ['COL', 2], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 0, 3]]",9,11,5,2,2,0,0,1,2,2,4,7,0,4,0,2,1,7,5,8,4,26.61167025566101,503.09999999999997
"[[0 4 2 8 1 3 9 0 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 0 8]
 [0 5 0 6 8 2 3 0 7]
 [0 6 0 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [1, 7, 4]], ['FACT', [5, 0, 3]], ['FACT', [5, 1, 9]], ['FACT', [5, 2, 6]], ['FACT', [5, 3, 7]], ['FACT', [5, 4, 5]], ['FACT', [5, 5, 1]], ['FACT', [8, 7, 8]]]","[['ROW', 3], ['ROW', 4], ['COL', 6], ['COL', 8], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 7, 2]]",9,8,5,2,2,0,0,1,2,2,4,8,0,0,0,2,1,8,6,8,0,7.216889381408691,113.19999999999999
"[[0 4 2 8 1 3 9 0 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [0 5 0 6 8 2 3 0 7]
 [0 6 0 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [1, 6, 8]], ['FACT', [1, 7, 4]], ['FACT', [3, 7, 6]], ['FACT', [3, 8, 9]], ['FACT', [4, 7, 3]], ['FACT', [4, 8, 5]], ['FACT', [5, 7, 2]], ['FACT', [6, 3, 6]], ['FACT', [6, 4, 8]], ['FACT', [6, 5, 2]], ['FACT', [8, 0, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]]]","[['ROW', 6], ['ROW', 8], ['COL', 7], ['COL', 8], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [7, 7, 1]]",7,13,3,2,2,0,1,0,2,1,3,4,0,9,0,4,1,4,0,6,9,27.45618200302124,944.6999999999999
"[[0 4 2 8 1 3 9 0 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [0 5 0 6 8 2 3 0 7]
 [0 6 0 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 2, 5]], ['FACT', [3, 2, 7]], ['FACT', [5, 2, 6]], ['FACT', [7, 3, 3]], ['FACT', [7, 4, 9]], ['FACT', [7, 7, 1]], ['FACT', [7, 8, 4]]]","[['ROW', 6], ['ROW', 8], ['COL', 1], ['COL', 0], ['COL', 2], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [7, 2, 8]]",9,8,4,3,2,0,1,0,2,2,4,8,0,0,0,4,1,8,4,8,0,6.5086259841918945,95.19999999999999
"[[0 4 2 8 1 3 9 0 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [0 5 0 6 8 2 3 0 7]
 [0 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [2, 3, 5]], ['FACT', [2, 5, 4]], ['FACT', [3, 7, 6]], ['FACT', [3, 8, 9]], ['FACT', [4, 7, 3]], ['FACT', [5, 7, 2]], ['FACT', [6, 6, 3]], ['FACT', [7, 6, 5]], ['FACT', [7, 7, 1]], ['FACT', [8, 6, 6]], ['FACT', [8, 7, 8]]]","[['ROW', 1], ['ROW', 0], ['COL', 6], ['COL', 7], ['COL', 8], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [2, 7, 7]]",9,11,4,3,2,0,1,0,2,2,4,7,0,4,0,5,1,7,2,8,4,14.291794061660767,476.09999999999997
"[[0 4 2 8 1 3 9 0 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [0 5 0 6 8 2 3 0 7]
 [0 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [1, 7, 4]], ['FACT', [2, 6, 2]], ['FACT', [2, 7, 7]], ['FACT', [4, 7, 3]], ['FACT', [5, 6, 4]], ['FACT', [5, 7, 2]], ['FACT', [6, 5, 2]], ['FACT', [7, 1, 6]], ['FACT', [7, 2, 8]], ['FACT', [8, 3, 1]], ['FACT', [8, 4, 4]], ['FACT', [8, 5, 5]]]","[['ROW', 8], ['ROW', 7], ['COL', 6], ['COL', 8], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [6, 7, 9]]",9,12,5,2,2,0,0,1,2,2,4,5,0,7,0,4,1,5,1,8,7,42.57650089263916,764.9
"[[0 4 2 8 1 3 9 0 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [0 5 0 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 2, 2]], ['FACT', [0, 3, 8]], ['FACT', [0, 4, 1]], ['FACT', [0, 5, 3]], ['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [1, 5, 9]], ['FACT', [3, 7, 6]], ['FACT', [4, 7, 3]], ['FACT', [5, 7, 2]], ['FACT', [6, 7, 9]], ['FACT', [7, 7, 1]], ['FACT', [8, 7, 8]]]","[['ROW', 1], ['ROW', 2], ['COL', 7], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [0, 7, 5]]",5,14,2,1,2,0,1,0,2,0,2,11,0,3,0,6,1,11,5,4,3,11.006904602050781,387.3
"[[0 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [0 5 0 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 4, 1]], ['FACT', [1, 1, 3]], ['FACT', [1, 2, 5]], ['FACT', [2, 1, 8]], ['FACT', [4, 3, 9]], ['FACT', [4, 5, 6]], ['FACT', [4, 6, 7]], ['FACT', [6, 1, 5]], ['FACT', [7, 1, 6]], ['FACT', [7, 2, 8]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]]]","[['ROW', 5], ['ROW', 3], ['ROW', 0], ['COL', 1], ['COL', 0], ['COL', 2], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 2, 4]]",10,13,4,3,3,0,1,0,3,2,4,7,0,6,0,4,1,7,3,9,6,44.24020051956177,695.1
"[[0 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [0 5 0 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 2, 5]], ['FACT', [3, 2, 7]], ['FACT', [4, 2, 4]], ['FACT', [5, 2, 6]], ['FACT', [6, 4, 8]], ['FACT', [6, 6, 3]], ['FACT', [6, 7, 9]]]","[['ROW', 8], ['ROW', 7], ['COL', 1], ['COL', 0], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 2, 1]]",9,8,5,2,2,0,0,1,2,2,4,8,0,0,0,5,1,8,3,8,0,3.7673816680908203,86.19999999999999
"[[0 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [0 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [2, 3, 5]], ['FACT', [2, 6, 2]], ['FACT', [3, 2, 7]], ['FACT', [4, 2, 4]], ['FACT', [5, 2, 6]], ['FACT', [6, 2, 1]], ['FACT', [7, 2, 8]], ['FACT', [8, 2, 3]]]","[['ROW', 1], ['ROW', 0], ['COL', 1], ['COL', 0], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [2, 2, 9]]",9,8,5,2,2,0,0,1,2,2,4,8,0,0,0,6,1,8,2,8,0,4.1665754318237305,77.19999999999999
"[[0 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [0 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 0, 6]], ['FACT', [1, 2, 5]], ['FACT', [2, 2, 9]], ['FACT', [3, 0, 5]], ['FACT', [4, 1, 1]], ['FACT', [5, 0, 3]], ['FACT', [6, 4, 8]], ['FACT', [6, 5, 2]], ['FACT', [6, 7, 9]], ['FACT', [6, 8, 7]]]","[['ROW', 8], ['ROW', 7], ['COL', 1], ['COL', 0], ['COL', 2], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [6, 0, 4]]",9,11,4,3,2,0,1,0,2,2,4,7,0,4,0,3,1,7,4,8,4,15.698063850402832,494.09999999999997
"[[0 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [0, 4, 1]], ['FACT', [0, 8, 6]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [5, 0, 3]], ['FACT', [6, 0, 4]], ['FACT', [6, 2, 1]], ['FACT', [7, 2, 8]], ['FACT', [8, 0, 9]], ['FACT', [8, 2, 3]]]","[['ROW', 1], ['ROW', 2], ['COL', 1], ['COL', 0], ['COL', 2], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [0, 0, 7]]",9,11,4,3,2,0,1,0,2,2,4,7,0,4,0,4,1,7,3,8,4,17.938146829605103,485.09999999999997
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [1, 0, 6]], ['FACT', [2, 1, 8]], ['FACT', [3, 0, 5]], ['FACT', [3, 2, 7]], ['FACT', [4, 2, 4]], ['FACT', [5, 0, 3]], ['FACT', [5, 2, 6]], ['FACT', [7, 4, 9]], ['FACT', [7, 7, 1]], ['FACT', [7, 8, 4]]]","[['ROW', 6], ['ROW', 8], ['COL', 1], ['COL', 2], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [7, 0, 2]]",9,11,5,2,2,0,0,1,2,2,4,7,0,4,0,4,1,7,3,8,4,13.202311038970947,485.09999999999997
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [2, 1, 8]], ['FACT', [2, 4, 6]], ['FACT', [2, 7, 7]], ['FACT', [3, 0, 5]], ['FACT', [5, 0, 3]], ['FACT', [6, 0, 4]], ['FACT', [7, 0, 2]], ['FACT', [8, 0, 9]]]","[['ROW', 1], ['ROW', 0], ['COL', 1], ['COL', 0], ['COL', 2], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [2, 0, 1]]",9,8,4,3,2,0,1,0,2,2,4,8,0,0,1,5,1,8,3,8,0,7.2411510944366455,186.2
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [1, 0, 6]], ['FACT', [2, 0, 1]], ['FACT', [4, 7, 3]], ['FACT', [4, 8, 5]], ['FACT', [6, 0, 4]], ['FACT', [7, 0, 2]], ['FACT', [8, 0, 9]]]","[['ROW', 5], ['ROW', 3], ['COL', 1], ['COL', 2], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 0, 8]]",9,8,5,2,2,0,0,1,2,2,4,8,0,0,0,6,1,8,2,8,0,1.3934330940246582,77.19999999999999
