grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time,obj_value
"[[0 0 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 9 7]
 [0 6 0 3 9 7 5 0 4]
 [0 7 3 1 4 5 0 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [1, 7, 4]], ['FACT', [2, 7, 7]], ['FACT', [6, 6, 3]], ['FACT', [6, 7, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 3, 1]], ['FACT', [8, 4, 4]], ['FACT', [8, 5, 5]]]","[['ROW', 8], ['COL', 8], ['COL', 6], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [7, 7, 1]]",6,9,3,2,1,0,0,1,1,2,2,5,1,3,2,4,1,5,0,5,4,14.069726705551147,147.9
"[[0 0 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 9 7]
 [0 6 0 3 9 7 5 1 4]
 [0 7 3 1 4 5 0 8 2]]","[['FACT', [1, 7, 4]], ['FACT', [2, 6, 2]], ['FACT', [2, 7, 7]], ['FACT', [3, 8, 9]], ['FACT', [4, 8, 5]], ['FACT', [5, 8, 8]], ['FACT', [6, 6, 3]], ['FACT', [7, 6, 5]], ['FACT', [7, 7, 1]]]","[['COL', 8], ['COL', 7], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [8, 6, 6]]",5,9,3,2,0,0,0,1,0,2,2,4,0,5,3,3,1,4,0,4,5,6.777856826782227,40.699999999999996
"[[0 0 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 9 7]
 [0 6 0 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 0, 6]], ['FACT', [1, 2, 5]], ['FACT', [2, 7, 7]], ['FACT', [8, 1, 7]]]","[['ROW', 2], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [0, 0, 7]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,17.168149709701538,243.4
"[[7 0 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 9 7]
 [0 6 0 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 6, 9]], ['FACT', [0, 7, 5]], ['FACT', [0, 8, 6]], ['FACT', [2, 3, 5]], ['FACT', [2, 4, 6]], ['FACT', [2, 5, 4]], ['FACT', [2, 7, 7]], ['FACT', [2, 8, 3]], ['FACT', [6, 1, 5]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]]]","[['ROW', 2], ['ROW', 0], ['COL', 0], ['COL', 2], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [1, 1, 3]]",8,12,4,2,2,0,0,1,2,2,3,4,1,7,1,3,1,4,0,7,8,15.505813598632812,251.70000000000002
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 9 7]
 [0 6 0 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 1, 3]], ['FACT', [2, 3, 5]], ['FACT', [2, 4, 6]], ['FACT', [2, 5, 4]], ['FACT', [2, 7, 7]], ['FACT', [6, 1, 5]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]]]","[['ROW', 2], ['COL', 0], ['COL', 2], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [0, 1, 4]]",6,9,3,2,1,0,0,1,1,2,2,5,1,3,2,4,1,5,1,5,4,16.96615743637085,247.9
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 9 7]
 [0 6 0 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 2, 2]], ['FACT', [1, 1, 3]], ['FACT', [1, 2, 5]], ['FACT', [2, 1, 8]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 3, 1]], ['FACT', [8, 4, 4]], ['FACT', [8, 5, 5]], ['FACT', [8, 6, 6]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 8], ['COL', 0], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [2, 2, 9]]",3,13,1,1,1,0,0,1,1,1,0,6,0,7,5,3,1,6,1,2,7,16.35370111465454,232.9
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 9 7]
 [0 6 0 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 2, 2]], ['FACT', [1, 1, 3]], ['FACT', [2, 1, 8]], ['FACT', [2, 2, 9]], ['FACT', [3, 0, 5]], ['FACT', [7, 3, 3]], ['FACT', [7, 4, 9]], ['FACT', [7, 5, 7]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 6, 6]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 7], ['COL', 0], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 2, 1]]",7,14,4,2,1,0,0,1,1,2,3,4,0,10,2,3,1,4,0,6,10,8.460172891616821,145.70000000000002
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 7 5 0 0 0 8]
 [0 5 1 6 8 2 3 9 7]
 [0 6 0 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 1, 4]], ['FACT', [1, 0, 6]], ['FACT', [1, 1, 3]], ['FACT', [2, 1, 8]], ['FACT', [6, 2, 1]]]","[['COL', 2], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [2, 0, 1]]",2,6,1,1,0,0,0,1,0,1,0,5,1,0,5,2,1,5,1,1,1,10.191692352294922,135.7
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 7 5 0 0 0 8]
 [0 5 1 6 8 2 3 9 7]
 [0 6 0 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [2, 0, 1]], ['FACT', [3, 0, 5]], ['FACT', [7, 3, 3]], ['FACT', [7, 4, 9]], ['FACT', [7, 5, 7]], ['FACT', [8, 6, 6]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 8], ['ROW', 7], ['COL', 1], ['COL', 2], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [6, 0, 4]]",9,8,5,2,2,0,0,1,2,2,4,2,0,6,0,2,1,2,0,8,6,17.788496017456055,240.39999999999998
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 7 5 0 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [0 6 0 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 2, 5]], ['FACT', [2, 2, 9]], ['FACT', [6, 0, 4]], ['FACT', [6, 2, 1]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]]]","[['COL', 0], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [7, 2, 8]]",5,8,3,2,0,0,0,1,0,2,2,8,0,0,5,5,1,8,1,4,0,11.704931020736694,138.3
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 7 5 0 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 2, 5]], ['FACT', [2, 0, 1]], ['FACT', [2, 2, 9]], ['FACT', [3, 0, 5]], ['FACT', [5, 8, 8]], ['FACT', [6, 0, 4]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]]]","[['ROW', 5], ['COL', 1], ['COL', 2], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [4, 0, 8]]",6,9,3,2,1,0,0,1,1,2,2,3,1,5,1,3,1,3,0,5,6,8.96080493927002,148.60000000000002
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [8 0 0 9 2 0 0 0 5]
 [0 0 0 7 5 0 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [2, 0, 1]], ['FACT', [2, 2, 9]], ['FACT', [3, 0, 5]], ['FACT', [4, 0, 8]], ['FACT', [6, 0, 4]], ['FACT', [6, 1, 5]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]]]","[['COL', 1], ['COL', 2], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [5, 0, 3]]",5,9,3,2,0,0,0,1,0,2,2,4,0,5,2,4,1,4,0,4,5,3.205763578414917,39.8
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [8 0 0 9 2 0 0 0 5]
 [3 0 0 7 5 0 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [1, 0, 6]], ['FACT', [2, 0, 1]], ['FACT', [3, 0, 5]], ['FACT', [4, 0, 8]], ['FACT', [5, 0, 3]], ['FACT', [6, 0, 4]], ['FACT', [6, 5, 2]], ['FACT', [7, 6, 5]], ['FACT', [7, 7, 1]], ['FACT', [7, 8, 4]]]","[['ROW', 7], ['COL', 1], ['COL', 2], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [8, 0, 9]]",7,11,4,2,1,0,0,1,1,2,3,7,0,4,1,7,1,7,0,6,4,8.488596439361572,139.39999999999998
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [8 0 0 9 2 0 0 0 5]
 [3 0 0 7 5 0 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [1, 0, 6]], ['FACT', [2, 0, 1]], ['FACT', [3, 0, 5]], ['FACT', [4, 0, 8]], ['FACT', [5, 0, 3]], ['FACT', [6, 0, 4]], ['FACT', [8, 0, 9]]]","[['COL', 1], ['COL', 2], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [7, 0, 2]]",5,8,3,2,0,0,0,1,0,2,2,8,0,0,2,8,1,8,0,4,0,7.988394021987915,35.599999999999994
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [8 0 0 9 2 0 0 0 5]
 [3 0 0 7 5 0 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [1, 1, 3]], ['FACT', [1, 5, 9]], ['FACT', [2, 1, 8]], ['FACT', [3, 3, 4]], ['FACT', [3, 4, 3]], ['FACT', [5, 3, 7]], ['FACT', [5, 4, 5]], ['FACT', [6, 1, 5]], ['FACT', [6, 5, 2]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]]]","[['ROW', 3], ['ROW', 5], ['COL', 0], ['COL', 5], ['COL', 2], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [4, 1, 1]]",9,12,4,3,2,0,0,1,2,3,3,6,0,6,0,6,1,6,0,8,6,17.214218139648438,250.2
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [8 1 0 9 2 0 0 0 5]
 [3 0 0 7 5 0 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [1, 1, 3]], ['FACT', [2, 1, 8]], ['FACT', [3, 8, 9]], ['FACT', [4, 1, 1]], ['FACT', [6, 1, 5]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]]]","[['ROW', 3], ['COL', 0], ['COL', 2], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [5, 1, 9]]",6,8,3,2,1,0,0,1,1,2,2,7,1,0,1,7,1,7,0,5,1,4.340835094451904,144.39999999999998
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [8 1 0 9 2 0 0 0 5]
 [3 9 0 7 5 0 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [1, 1, 3]], ['FACT', [2, 1, 8]], ['FACT', [4, 1, 1]], ['FACT', [5, 1, 9]], ['FACT', [6, 1, 5]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]]]","[['COL', 0], ['COL', 2], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [3, 1, 2]]",5,8,3,2,0,0,0,1,0,2,2,8,0,0,2,8,1,8,0,4,0,4.3196187019348145,35.599999999999994
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 0 9]
 [8 1 0 9 2 0 0 0 5]
 [3 9 0 7 5 0 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [1, 5, 9]], ['FACT', [2, 5, 4]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [5, 0, 3]], ['FACT', [5, 1, 9]], ['FACT', [6, 2, 1]], ['FACT', [6, 5, 2]], ['FACT', [7, 2, 8]], ['FACT', [7, 5, 7]], ['FACT', [8, 5, 5]]]","[['ROW', 3], ['ROW', 5], ['COL', 4], ['COL', 3], ['COL', 2], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [4, 5, 6]]",9,12,4,3,2,0,0,1,2,3,3,6,0,6,0,6,1,6,0,8,6,13.577828168869019,250.2
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 0 9]
 [8 1 0 9 2 6 0 0 5]
 [3 9 0 7 5 0 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [1, 5, 9]], ['FACT', [2, 5, 4]], ['FACT', [4, 5, 6]], ['FACT', [5, 8, 8]], ['FACT', [6, 5, 2]], ['FACT', [7, 5, 7]], ['FACT', [8, 5, 5]]]","[['ROW', 5], ['COL', 4], ['COL', 3], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [3, 5, 8]]",6,8,3,2,1,0,0,1,1,2,2,7,1,0,1,7,1,7,0,5,1,4.254970550537109,144.39999999999998
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 0 9]
 [8 1 0 9 2 6 0 0 5]
 [3 9 0 7 5 0 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [1, 5, 9]], ['FACT', [2, 5, 4]], ['FACT', [3, 5, 8]], ['FACT', [4, 5, 6]], ['FACT', [6, 5, 2]], ['FACT', [7, 5, 7]], ['FACT', [8, 5, 5]]]","[['COL', 4], ['COL', 3], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [5, 5, 1]]",5,8,3,2,0,0,0,1,0,2,2,8,0,0,2,8,1,8,0,4,0,6.0693395137786865,35.599999999999994
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 0 9]
 [8 1 0 9 2 6 0 0 5]
 [3 9 0 7 5 1 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [1, 7, 4]], ['FACT', [2, 7, 7]], ['FACT', [3, 1, 2]], ['FACT', [3, 4, 3]], ['FACT', [5, 3, 7]], ['FACT', [5, 4, 5]], ['FACT', [5, 5, 1]], ['FACT', [6, 7, 9]], ['FACT', [7, 7, 1]], ['FACT', [8, 7, 8]]]","[['ROW', 3], ['ROW', 5], ['COL', 8], ['COL', 6], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 7, 3]]",8,11,4,2,2,0,0,1,2,2,3,6,1,4,0,6,1,6,0,7,5,14.236624240875244,248.2
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 0 9]
 [8 1 0 9 2 6 0 3 5]
 [3 9 0 7 5 1 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [1, 7, 4]], ['FACT', [2, 7, 7]], ['FACT', [3, 1, 2]], ['FACT', [4, 7, 3]], ['FACT', [6, 7, 9]], ['FACT', [7, 7, 1]], ['FACT', [8, 7, 8]]]","[['ROW', 3], ['COL', 8], ['COL', 6], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 7, 2]]",6,8,3,2,1,0,0,1,1,2,2,7,1,0,1,7,1,7,0,5,1,5.059708118438721,144.39999999999998
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 0 9]
 [8 1 0 9 2 6 0 3 5]
 [3 9 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [1, 7, 4]], ['FACT', [2, 7, 7]], ['FACT', [4, 7, 3]], ['FACT', [5, 7, 2]], ['FACT', [6, 7, 9]], ['FACT', [7, 7, 1]], ['FACT', [8, 7, 8]]]","[['COL', 8], ['COL', 6], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 7, 6]]",5,8,3,2,0,0,0,1,0,2,2,8,0,0,2,8,1,8,0,4,0,1.673980474472046,35.599999999999994
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 6 9]
 [8 1 0 9 2 6 0 3 5]
 [3 9 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [1, 2, 5]], ['FACT', [3, 1, 2]], ['FACT', [3, 7, 6]], ['FACT', [3, 8, 9]], ['FACT', [5, 3, 7]], ['FACT', [5, 4, 5]], ['FACT', [5, 5, 1]], ['FACT', [6, 2, 1]], ['FACT', [7, 2, 8]], ['FACT', [8, 2, 3]]]","[['ROW', 3], ['ROW', 5], ['COL', 0], ['COL', 1], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [4, 2, 4]]",9,10,5,2,2,0,0,1,2,2,4,5,0,5,1,4,1,5,0,8,5,4.881618499755859,240.9
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 6 9]
 [8 1 4 9 2 6 0 3 5]
 [3 9 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 2, 5]], ['FACT', [2, 2, 9]], ['FACT', [4, 2, 4]], ['FACT', [5, 3, 7]], ['FACT', [6, 2, 1]], ['FACT', [7, 2, 8]], ['FACT', [8, 2, 3]]]","[['ROW', 5], ['COL', 0], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [3, 2, 7]]",6,8,3,2,1,0,0,1,1,2,2,7,1,0,1,7,1,7,0,5,1,7.77136492729187,144.39999999999998
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 1 4 9 2 6 0 3 5]
 [3 9 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 2, 5]], ['FACT', [2, 2, 9]], ['FACT', [3, 2, 7]], ['FACT', [4, 2, 4]], ['FACT', [6, 2, 1]], ['FACT', [7, 2, 8]], ['FACT', [8, 2, 3]]]","[['COL', 0], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [5, 2, 6]]",5,8,3,2,0,0,0,1,0,2,2,8,0,0,2,8,1,8,0,4,0,1.1695055961608887,35.599999999999994
