grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time,obj_value
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 0 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 0 0 6 9]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 2 3 9 0]
 [2 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 3, 8]], ['FACT', [0, 7, 5]], ['FACT', [1, 2, 5]], ['FACT', [1, 3, 2]], ['FACT', [1, 6, 8]], ['FACT', [2, 1, 8]], ['FACT', [2, 3, 5]], ['FACT', [2, 6, 2]], ['FACT', [3, 4, 3]], ['FACT', [3, 8, 9]], ['FACT', [5, 7, 2]], ['FACT', [6, 1, 5]], ['FACT', [6, 5, 2]], ['FACT', [7, 4, 9]], ['FACT', [7, 8, 4]], ['FACT', [8, 5, 5]], ['FACT', [8, 7, 8]]]","[['ROW', 0], ['ROW', 5], ['ROW', 2], ['ROW', 1], ['ROW', 8], ['ROW', 4], ['ROW', 6], ['COL', 4], ['COL', 8], ['COL', 0]]","['DERIVED', [4, 0, 8]]",10,18,0,3,7,1,1,0,6,2,0,0,4,14,0,0,2,0,0,8,18,21.033304691314697,165.07
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 0 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 0 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 2 3 9 0]
 [2 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [2, 1, 8]], ['FACT', [4, 0, 8]], ['FACT', [6, 4, 8]], ['FACT', [8, 7, 8]]]","[['ROW', 8], ['ROW', 6], ['COL', 0], ['COL', 1], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [7, 2, 8]]",5,4,1,2,2,0,0,1,2,2,0,0,4,0,0,0,1,0,0,4,4,56.02550435066223,34.02
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 0 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 0 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 2 3 9 0]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [1, 6, 8]], ['FACT', [2, 1, 8]], ['FACT', [4, 0, 8]], ['FACT', [5, 8, 8]], ['FACT', [6, 4, 8]], ['FACT', [7, 2, 8]], ['FACT', [8, 7, 8]]]","[['ROW', 0], ['ROW', 5], ['ROW', 7], ['ROW', 2], ['ROW', 1], ['ROW', 8], ['ROW', 4], ['ROW', 6], ['COL', 5]]","['DERIVED', [3, 5, 8]]",9,8,0,1,8,0,1,0,8,0,0,0,8,0,0,0,1,0,0,8,8,4.1850597858428955,9.08
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 0 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 2 3 9 0]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [0, 8, 6]], ['FACT', [1, 2, 5]], ['FACT', [1, 5, 9]], ['FACT', [2, 2, 9]], ['FACT', [2, 5, 4]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [3, 7, 6]], ['FACT', [4, 4, 2]], ['FACT', [4, 8, 5]], ['FACT', [5, 4, 5]], ['FACT', [5, 7, 2]], ['FACT', [7, 0, 2]], ['FACT', [7, 1, 6]], ['FACT', [8, 6, 6]], ['FACT', [8, 8, 2]]]","[['ROW', 0], ['ROW', 5], ['ROW', 7], ['ROW', 3], ['ROW', 8], ['ROW', 4], ['ROW', 6], ['COL', 5], ['COL', 2], ['COL', 3], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [6, 3, 6]]",11,17,1,3,7,1,1,1,6,2,0,0,4,13,0,0,3,0,0,8,17,163.1402943134308,165.07
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 0 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 0]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 8, 6]], ['FACT', [1, 4, 7]], ['FACT', [3, 7, 6]], ['FACT', [4, 4, 2]], ['FACT', [5, 4, 5]], ['FACT', [6, 3, 6]], ['FACT', [7, 1, 6]], ['FACT', [8, 6, 6]]]","[['ROW', 0], ['ROW', 7], ['ROW', 3], ['ROW', 8], ['ROW', 6], ['COL', 4]]","['DERIVED', [2, 4, 6]]",6,8,0,1,5,0,1,0,5,0,0,3,5,0,1,3,1,3,0,5,5,188.79513311386108,306.18
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 0 0]
 [0 8 9 5 6 4 2 0 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 0]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [0, 8, 6]], ['FACT', [2, 4, 6]], ['FACT', [2, 8, 3]], ['FACT', [3, 4, 3]], ['FACT', [3, 7, 6]], ['FACT', [4, 0, 8]], ['FACT', [4, 7, 3]], ['FACT', [5, 1, 9]], ['FACT', [6, 3, 6]], ['FACT', [6, 6, 3]], ['FACT', [7, 1, 6]], ['FACT', [7, 3, 3]], ['FACT', [8, 2, 3]], ['FACT', [8, 6, 6]]]","[['ROW', 0], ['ROW', 7], ['ROW', 2], ['ROW', 3], ['ROW', 1], ['ROW', 8], ['ROW', 4], ['ROW', 6], ['COL', 0], ['COL', 1]]","['DERIVED', [1, 0, 6]]",10,15,0,2,8,1,1,0,7,1,0,1,6,8,0,1,2,1,0,8,14,57.95459175109863,197.09
"[[0 0 2 8 0 3 9 5 6]
 [6 3 5 2 7 9 8 0 0]
 [0 8 9 5 6 4 2 0 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 0]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 5, 3]], ['FACT', [2, 2, 9]], ['FACT', [2, 3, 5]], ['FACT', [2, 5, 4]], ['FACT', [3, 0, 5]], ['FACT', [3, 3, 4]], ['FACT', [3, 8, 9]], ['FACT', [4, 3, 9]], ['FACT', [4, 7, 3]], ['FACT', [4, 8, 5]], ['FACT', [5, 1, 9]], ['FACT', [5, 4, 5]], ['FACT', [5, 7, 2]], ['FACT', [6, 1, 5]], ['FACT', [6, 5, 2]], ['FACT', [7, 4, 9]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 0, 9]], ['FACT', [8, 4, 4]]]","[['ROW', 5], ['ROW', 7], ['ROW', 2], ['ROW', 3], ['ROW', 1], ['ROW', 8], ['ROW', 4], ['ROW', 6], ['COL', 5], ['COL', 2], ['COL', 7]]","['DERIVED', [1, 7, 4]]",11,21,0,3,8,1,1,0,7,2,0,2,4,15,0,2,2,2,0,9,19,289.85198974609375,375.09999999999997
"[[0 0 2 8 0 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 0]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 3, 8]], ['FACT', [0, 5, 3]], ['FACT', [0, 6, 9]], ['FACT', [0, 7, 5]], ['FACT', [1, 0, 6]], ['FACT', [1, 4, 7]], ['FACT', [1, 5, 9]], ['FACT', [1, 6, 8]], ['FACT', [1, 7, 4]], ['FACT', [2, 1, 8]], ['FACT', [2, 2, 9]], ['FACT', [2, 5, 4]], ['FACT', [3, 0, 5]], ['FACT', [3, 4, 3]], ['FACT', [3, 7, 6]], ['FACT', [4, 4, 2]], ['FACT', [4, 7, 3]], ['FACT', [4, 8, 5]], ['FACT', [5, 0, 3]], ['FACT', [5, 4, 5]], ['FACT', [5, 7, 2]], ['FACT', [7, 0, 2]], ['FACT', [7, 1, 6]], ['FACT', [7, 2, 8]], ['FACT', [8, 1, 7]], ['FACT', [8, 4, 4]]]","[['ROW', 0], ['ROW', 7], ['ROW', 2], ['ROW', 1], ['ROW', 8], ['ROW', 6], ['COL', 4], ['COL', 8], ['COL', 0], ['COL', 1], ['COL', 7]]","['DERIVED', [6, 8, 7]]",11,27,0,5,6,1,1,0,5,4,0,1,2,24,0,1,2,1,0,9,26,199.13758182525635,383.07
"[[0 0 2 8 0 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [2, 3, 5]], ['FACT', [3, 3, 4]], ['FACT', [4, 3, 9]], ['FACT', [5, 0, 3]], ['FACT', [6, 6, 3]], ['FACT', [6, 8, 7]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]]]","[['ROW', 5], ['ROW', 8], ['ROW', 6], ['COL', 4], ['COL', 3], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [7, 5, 7]]",6,11,1,2,3,0,0,1,3,2,0,0,3,8,0,0,1,0,0,5,11,114.69366455078125,113.03
"[[0 0 2 8 0 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [1, 5, 9]], ['FACT', [1, 7, 4]], ['FACT', [2, 3, 5]], ['FACT', [3, 1, 2]], ['FACT', [3, 5, 8]], ['FACT', [3, 7, 6]], ['FACT', [3, 8, 9]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [4, 7, 3]], ['FACT', [5, 1, 9]], ['FACT', [5, 7, 2]], ['FACT', [5, 8, 8]], ['FACT', [6, 3, 6]], ['FACT', [6, 5, 2]], ['FACT', [6, 7, 9]], ['FACT', [6, 8, 7]], ['FACT', [7, 2, 8]], ['FACT', [7, 5, 7]], ['FACT', [7, 6, 5]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 6, 6]], ['FACT', [8, 7, 8]]]","[['ROW', 5], ['ROW', 7], ['ROW', 2], ['ROW', 3], ['ROW', 1], ['ROW', 8], ['ROW', 4], ['ROW', 6], ['COL', 6], ['COL', 2], ['COL', 0], ['COL', 3], ['COL', 7]]","['DERIVED', [0, 0, 7]]",13,26,0,5,8,0,1,0,8,4,0,0,4,22,0,0,1,0,0,12,26,97.83278965950012,265.08
"[[7 0 2 8 0 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [0, 7, 5]], ['FACT', [0, 8, 6]], ['FACT', [1, 0, 6]], ['FACT', [1, 4, 7]], ['FACT', [1, 6, 8]], ['FACT', [2, 1, 8]], ['FACT', [2, 4, 6]], ['FACT', [2, 5, 4]], ['FACT', [2, 6, 2]], ['FACT', [3, 3, 4]], ['FACT', [3, 4, 3]], ['FACT', [3, 5, 8]], ['FACT', [3, 7, 6]], ['FACT', [3, 8, 9]], ['FACT', [4, 3, 9]], ['FACT', [4, 7, 3]], ['FACT', [4, 8, 5]], ['FACT', [6, 1, 5]], ['FACT', [6, 3, 6]], ['FACT', [6, 4, 8]], ['FACT', [6, 5, 2]], ['FACT', [7, 1, 6]], ['FACT', [7, 5, 7]], ['FACT', [7, 6, 5]], ['FACT', [8, 1, 7]], ['FACT', [8, 4, 4]], ['FACT', [8, 6, 6]]]","[['ROW', 0], ['ROW', 7], ['ROW', 2], ['ROW', 3], ['ROW', 1], ['ROW', 8], ['ROW', 4], ['ROW', 6], ['COL', 6], ['COL', 5], ['COL', 4], ['COL', 2], ['COL', 1]]","['DERIVED', [5, 2, 6]]",13,28,0,5,8,0,1,0,8,4,0,0,7,21,0,0,1,0,0,12,28,180.34293723106384,258.08
"[[7 0 2 8 0 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 6 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 8, 6]], ['FACT', [1, 0, 6]], ['FACT', [2, 4, 6]], ['FACT', [3, 7, 6]], ['FACT', [5, 2, 6]], ['FACT', [6, 3, 6]], ['FACT', [7, 1, 6]], ['FACT', [8, 6, 6]]]","[['ROW', 0], ['ROW', 5], ['ROW', 7], ['ROW', 2], ['ROW', 3], ['ROW', 1], ['ROW', 8], ['ROW', 6], ['COL', 5]]","['DERIVED', [4, 5, 6]]",9,8,0,1,8,0,1,0,8,0,0,0,8,0,0,0,1,0,0,8,8,3.7905702590942383,9.08
"[[7 0 2 8 0 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 6 0 3 5]
 [3 9 6 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 3, 8]], ['FACT', [0, 5, 3]], ['FACT', [1, 0, 6]], ['FACT', [1, 1, 3]], ['FACT', [1, 2, 5]], ['FACT', [1, 4, 7]], ['FACT', [3, 3, 4]], ['FACT', [3, 8, 9]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [4, 8, 5]], ['FACT', [5, 0, 3]], ['FACT', [5, 2, 6]], ['FACT', [5, 4, 5]], ['FACT', [6, 6, 3]], ['FACT', [6, 8, 7]], ['FACT', [7, 1, 6]], ['FACT', [7, 5, 7]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 5, 5]], ['FACT', [8, 6, 6]]]","[['ROW', 0], ['ROW', 5], ['ROW', 7], ['ROW', 2], ['ROW', 1], ['ROW', 8], ['ROW', 6], ['COL', 4], ['COL', 8], ['COL', 3], ['COL', 7]]","['DERIVED', [2, 7, 7]]",11,23,0,4,7,1,1,0,6,3,0,0,5,18,0,0,2,0,0,9,23,164.2944197654724,216.07
"[[7 0 2 8 0 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 6 0 3 5]
 [3 9 6 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 2, 2]], ['FACT', [1, 0, 6]], ['FACT', [1, 2, 5]], ['FACT', [1, 4, 7]], ['FACT', [1, 7, 4]], ['FACT', [2, 1, 8]], ['FACT', [2, 5, 4]], ['FACT', [2, 7, 7]], ['FACT', [3, 3, 4]], ['FACT', [3, 5, 8]], ['FACT', [5, 0, 3]], ['FACT', [5, 1, 9]], ['FACT', [5, 2, 6]], ['FACT', [6, 4, 8]], ['FACT', [6, 8, 7]], ['FACT', [7, 5, 7]], ['FACT', [7, 8, 4]], ['FACT', [8, 1, 7]], ['FACT', [8, 4, 4]], ['FACT', [8, 7, 8]]]","[['ROW', 0], ['ROW', 7], ['ROW', 2], ['ROW', 3], ['ROW', 1], ['ROW', 8], ['ROW', 4], ['ROW', 6], ['COL', 6], ['COL', 2], ['COL', 0], ['COL', 1]]","['DERIVED', [4, 6, 7]]",12,21,0,4,8,1,1,0,7,3,0,0,6,15,0,0,2,0,0,10,21,64.65551328659058,187.07999999999998
"[[7 0 2 8 0 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 6 7 3 5]
 [3 9 6 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 8, 6]], ['FACT', [1, 0, 6]], ['FACT', [1, 4, 7]], ['FACT', [2, 4, 6]], ['FACT', [4, 5, 6]], ['FACT', [4, 6, 7]], ['FACT', [5, 7, 2]], ['FACT', [6, 3, 6]], ['FACT', [6, 8, 7]], ['FACT', [7, 1, 6]], ['FACT', [7, 5, 7]], ['FACT', [8, 1, 7]], ['FACT', [8, 6, 6]]]","[['ROW', 0], ['ROW', 7], ['ROW', 2], ['ROW', 3], ['ROW', 1], ['ROW', 8], ['ROW', 4], ['ROW', 6], ['COL', 2], ['COL', 7]]","['DERIVED', [3, 2, 7]]",10,14,0,2,8,1,1,0,7,1,0,0,6,8,0,0,2,0,0,8,14,13.880708694458008,97.08
"[[7 0 2 8 0 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 0 9 2 6 7 3 5]
 [3 9 6 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [1, 4, 7]], ['FACT', [2, 7, 7]], ['FACT', [3, 2, 7]], ['FACT', [4, 6, 7]], ['FACT', [6, 8, 7]], ['FACT', [7, 5, 7]], ['FACT', [8, 1, 7]]]","[['ROW', 0], ['ROW', 7], ['ROW', 2], ['ROW', 3], ['ROW', 1], ['ROW', 8], ['ROW', 4], ['ROW', 6], ['COL', 3]]","['DERIVED', [5, 3, 7]]",9,8,0,1,8,0,1,0,8,0,0,0,8,0,0,0,1,0,0,8,8,3.1291279792785645,9.08
"[[7 0 2 8 0 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 0 9 2 6 7 3 5]
 [3 9 6 7 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [1, 7, 4]], ['FACT', [2, 5, 4]], ['FACT', [2, 6, 2]], ['FACT', [2, 7, 7]], ['FACT', [3, 0, 5]], ['FACT', [4, 4, 2]], ['FACT', [4, 6, 7]], ['FACT', [5, 0, 3]], ['FACT', [5, 1, 9]], ['FACT', [5, 2, 6]], ['FACT', [6, 5, 2]], ['FACT', [6, 8, 7]], ['FACT', [7, 5, 7]], ['FACT', [7, 8, 4]], ['FACT', [8, 0, 9]], ['FACT', [8, 2, 3]]]","[['ROW', 0], ['ROW', 7], ['ROW', 2], ['ROW', 1], ['ROW', 4], ['ROW', 6], ['COL', 2], ['COL', 0], ['COL', 1]]","['DERIVED', [0, 1, 4]]",9,18,0,3,6,1,1,0,5,2,0,1,3,14,0,1,2,1,0,7,17,265.13835072517395,264.07
"[[7 4 2 8 0 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 0 9 2 6 7 3 5]
 [3 9 6 7 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 3, 8]], ['FACT', [0, 5, 3]], ['FACT', [0, 8, 6]], ['FACT', [1, 1, 3]], ['FACT', [1, 4, 7]], ['FACT', [1, 7, 4]], ['FACT', [2, 1, 8]], ['FACT', [2, 4, 6]], ['FACT', [2, 5, 4]], ['FACT', [2, 7, 7]], ['FACT', [2, 8, 3]], ['FACT', [3, 3, 4]], ['FACT', [3, 4, 3]], ['FACT', [3, 5, 8]], ['FACT', [3, 7, 6]], ['FACT', [5, 3, 7]], ['FACT', [5, 8, 8]], ['FACT', [6, 3, 6]], ['FACT', [6, 4, 8]], ['FACT', [6, 6, 3]], ['FACT', [6, 8, 7]], ['FACT', [7, 0, 2]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 0, 9]], ['FACT', [8, 4, 4]], ['FACT', [8, 6, 6]]]","[['ROW', 0], ['ROW', 5], ['ROW', 7], ['ROW', 2], ['ROW', 3], ['ROW', 1], ['ROW', 8], ['ROW', 6], ['COL', 6], ['COL', 2], ['COL', 0]]","['DERIVED', [4, 2, 4]]",11,28,0,3,8,0,1,0,8,2,0,0,6,22,0,0,1,0,0,10,28,129.06007957458496,247.08
"[[7 4 2 8 0 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 4 9 2 6 7 3 5]
 [3 9 6 7 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [1, 7, 4]], ['FACT', [2, 5, 4]], ['FACT', [3, 3, 4]], ['FACT', [4, 2, 4]], ['FACT', [5, 0, 3]], ['FACT', [7, 8, 4]], ['FACT', [8, 4, 4]]]","[['ROW', 0], ['ROW', 7], ['ROW', 2], ['ROW', 3], ['ROW', 1], ['ROW', 8], ['ROW', 4], ['COL', 0]]","['DERIVED', [6, 0, 4]]",8,8,0,1,7,0,1,0,7,0,0,1,7,0,0,1,1,1,0,7,7,14.017438650131226,108.08
"[[7 4 2 8 0 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 4 9 2 6 7 3 5]
 [3 9 6 7 5 0 0 2 8]
 [4 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [1, 7, 4]], ['FACT', [2, 5, 4]], ['FACT', [3, 3, 4]], ['FACT', [4, 2, 4]], ['FACT', [6, 0, 4]], ['FACT', [7, 8, 4]], ['FACT', [8, 4, 4]]]","[['ROW', 0], ['ROW', 7], ['ROW', 2], ['ROW', 3], ['ROW', 1], ['ROW', 8], ['ROW', 4], ['ROW', 6], ['COL', 6]]","['DERIVED', [5, 6, 4]]",9,8,0,1,8,0,1,0,8,0,0,0,8,0,0,0,1,0,0,8,8,1.750929594039917,9.08
"[[7 4 2 8 0 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 4 9 2 6 7 3 5]
 [3 9 6 7 5 0 4 2 8]
 [4 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 3, 8]], ['FACT', [1, 1, 3]], ['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [1, 6, 8]], ['FACT', [2, 1, 8]], ['FACT', [2, 3, 5]], ['FACT', [2, 4, 6]], ['FACT', [2, 7, 7]], ['FACT', [3, 0, 5]], ['FACT', [3, 2, 7]], ['FACT', [3, 8, 9]], ['FACT', [4, 2, 4]], ['FACT', [4, 6, 7]], ['FACT', [4, 8, 5]], ['FACT', [6, 3, 6]], ['FACT', [6, 4, 8]], ['FACT', [6, 6, 3]], ['FACT', [7, 0, 2]], ['FACT', [7, 3, 3]], ['FACT', [7, 8, 4]], ['FACT', [8, 0, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 4, 4]], ['FACT', [8, 6, 6]], ['FACT', [8, 7, 8]]]","[['ROW', 5], ['ROW', 2], ['ROW', 3], ['ROW', 1], ['ROW', 8], ['ROW', 4], ['ROW', 6], ['COL', 5], ['COL', 2], ['COL', 8], ['COL', 0], ['COL', 3]]","['DERIVED', [5, 5, 1]]",12,27,0,5,7,1,1,0,6,4,0,0,0,27,0,0,2,0,0,10,27,561.5861022472382,311.07
"[[7 4 2 8 0 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [1, 0, 6]], ['FACT', [1, 2, 5]], ['FACT', [2, 1, 8]], ['FACT', [2, 7, 7]], ['FACT', [3, 1, 2]], ['FACT', [3, 5, 8]], ['FACT', [3, 8, 9]], ['FACT', [4, 2, 4]], ['FACT', [5, 1, 9]], ['FACT', [5, 5, 1]], ['FACT', [5, 7, 2]], ['FACT', [5, 8, 8]], ['FACT', [6, 0, 4]], ['FACT', [6, 3, 6]], ['FACT', [6, 5, 2]], ['FACT', [6, 6, 3]], ['FACT', [6, 7, 9]], ['FACT', [6, 8, 7]], ['FACT', [7, 2, 8]], ['FACT', [7, 3, 3]], ['FACT', [7, 6, 5]], ['FACT', [8, 1, 7]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 0], ['ROW', 5], ['ROW', 2], ['ROW', 3], ['ROW', 8], ['ROW', 6], ['COL', 6], ['COL', 4], ['COL', 2], ['COL', 0], ['COL', 3]]","['DERIVED', [0, 4, 1]]",11,24,0,5,6,1,1,0,5,4,0,0,1,23,0,0,2,0,0,9,24,968.3809578418732,272.06
