grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time,obj_value
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 0 5 0 4 2 0 3]
 [5 2 0 4 3 8 0 6 0]
 [8 0 0 9 2 0 0 3 5]
 [3 0 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 0 0]
 [2 6 8 3 9 0 5 0 4]
 [0 7 3 0 4 5 6 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [0, 6, 9]], ['FACT', [1, 5, 9]], ['FACT', [1, 6, 8]], ['FACT', [4, 0, 8]], ['FACT', [5, 0, 3]], ['FACT', [6, 4, 8]], ['FACT', [7, 1, 6]], ['FACT', [7, 3, 3]], ['FACT', [7, 4, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 6, 6]], ['FACT', [8, 8, 2]]]","[['ROW', 6], ['ROW', 0], ['ROW', 1], ['ROW', 8], ['COL', 1], ['COL', 0], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [2, 2, 9]]",9,13,3,2,4,0,0,1,4,2,2,0,3,10,0,0,1,0,0,8,13,6.557205677032471,102.55
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 8 0 6 0]
 [8 0 0 9 2 0 0 3 5]
 [3 0 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 0 0]
 [2 6 8 3 9 0 5 0 4]
 [0 7 3 0 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 6, 9]], ['FACT', [2, 2, 9]], ['FACT', [2, 6, 2]], ['FACT', [3, 7, 6]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [6, 5, 2]], ['FACT', [7, 0, 2]], ['FACT', [7, 4, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 7, 8]]]","[['ROW', 3], ['ROW', 4], ['ROW', 8], ['COL', 7], ['COL', 0], ['COL', 2], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 1, 9]]",12,12,6,3,3,0,0,1,3,3,5,1,4,7,0,1,1,1,0,11,11,17.532841444015503,84.49000000000001
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 8 0 6 0]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 0 0]
 [2 6 8 3 9 0 5 0 4]
 [0 7 3 0 4 5 6 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [1, 6, 8]], ['FACT', [2, 2, 9]], ['FACT', [3, 7, 6]], ['FACT', [4, 3, 9]], ['FACT', [5, 1, 9]], ['FACT', [5, 8, 8]], ['FACT', [6, 4, 8]], ['FACT', [7, 2, 8]], ['FACT', [7, 4, 9]]]","[['ROW', 3], ['ROW', 6], ['ROW', 7], ['COL', 7], ['COL', 1], ['COL', 2], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [8, 0, 9]]",11,10,5,3,3,0,0,1,3,3,4,1,5,4,1,0,1,1,0,10,9,12.413227558135986,54.489999999999995
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 8 0 6 0]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 0 0]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [3, 7, 6]], ['FACT', [4, 3, 9]], ['FACT', [5, 1, 9]], ['FACT', [7, 4, 9]], ['FACT', [8, 0, 9]]]","[['ROW', 3], ['ROW', 7], ['ROW', 8], ['COL', 6], ['COL', 8], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [6, 7, 9]]",8,6,3,2,3,0,0,1,3,2,2,1,5,0,0,1,1,1,0,7,5,5.784412860870361,13.47
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 8 0 6 0]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 0]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [4, 3, 9]], ['FACT', [5, 1, 9]], ['FACT', [6, 7, 9]]]","[['ROW', 5], ['ROW', 4], ['COL', 6], ['COL', 7], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 8, 9]]",5,4,1,2,2,0,0,1,2,2,0,0,4,0,0,0,1,0,0,4,4,1.793358325958252,2.3400000000000003
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 0]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [1, 7, 4]], ['FACT', [2, 3, 5]], ['FACT', [2, 6, 2]], ['FACT', [3, 1, 2]], ['FACT', [3, 7, 6]], ['FACT', [4, 7, 3]], ['FACT', [6, 3, 6]], ['FACT', [6, 5, 2]], ['FACT', [6, 7, 9]], ['FACT', [7, 2, 8]], ['FACT', [7, 6, 5]], ['FACT', [8, 1, 7]], ['FACT', [8, 8, 2]]]","[['ROW', 6], ['ROW', 1], ['ROW', 8], ['ROW', 2], ['COL', 4], ['COL', 7], ['COL', 1], ['COL', 2], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [0, 0, 7]]",12,15,4,4,4,0,0,1,4,4,3,0,2,13,0,0,1,0,0,11,15,27.40044116973877,134.55
"[[7 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 0]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 5, 3]], ['FACT', [0, 7, 5]], ['FACT', [1, 1, 3]], ['FACT', [1, 4, 7]], ['FACT', [1, 7, 4]], ['FACT', [2, 6, 2]], ['FACT', [4, 7, 3]], ['FACT', [7, 0, 2]], ['FACT', [7, 1, 6]], ['FACT', [7, 2, 8]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 4, 4]], ['FACT', [8, 5, 5]]]","[['ROW', 7], ['ROW', 8], ['ROW', 2], ['COL', 6], ['COL', 7], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [6, 8, 7]]",11,15,6,2,3,0,0,1,3,2,5,0,3,12,0,0,1,0,0,10,15,15.495550155639648,122.48
"[[7 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [2, 3, 5]], ['FACT', [3, 4, 3]], ['FACT', [6, 6, 3]], ['FACT', [6, 8, 7]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]]]","[['ROW', 6], ['ROW', 8], ['COL', 4], ['COL', 3], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [7, 5, 7]]",6,9,2,2,2,0,0,1,2,2,1,0,3,6,0,0,1,0,0,5,9,5.070891618728638,62.34
"[[7 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 2, 2]], ['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [5, 7, 2]], ['FACT', [6, 8, 7]], ['FACT', [8, 8, 2]]]","[['ROW', 0], ['ROW', 1], ['COL', 6], ['COL', 8], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [2, 7, 7]]",7,7,3,2,2,0,0,1,2,2,2,1,3,3,0,1,1,1,0,6,6,8.971633911132812,43.35
"[[7 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 7 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [1, 5, 9]], ['FACT', [2, 5, 4]], ['FACT', [4, 4, 2]], ['FACT', [5, 4, 5]], ['FACT', [6, 6, 3]], ['FACT', [6, 7, 9]], ['FACT', [6, 8, 7]], ['FACT', [7, 0, 2]], ['FACT', [7, 1, 6]], ['FACT', [7, 2, 8]]]","[['ROW', 6], ['ROW', 7], ['COL', 4], ['COL', 5], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [8, 3, 1]]",9,11,5,2,2,0,0,1,2,2,4,0,0,11,0,0,1,0,0,8,11,12.869664907455444,112.34
"[[7 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 7 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 2, 2]], ['FACT', [0, 8, 6]], ['FACT', [1, 6, 8]], ['FACT', [1, 7, 4]], ['FACT', [3, 3, 4]], ['FACT', [3, 5, 8]], ['FACT', [4, 3, 9]], ['FACT', [4, 7, 3]], ['FACT', [5, 0, 3]], ['FACT', [6, 3, 6]], ['FACT', [6, 5, 2]], ['FACT', [6, 8, 7]], ['FACT', [7, 5, 7]], ['FACT', [8, 5, 5]], ['FACT', [8, 8, 2]]]","[['ROW', 3], ['ROW', 0], ['ROW', 1], ['COL', 8], ['COL', 5], ['COL', 3], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [2, 4, 6]]",11,16,5,3,3,0,0,1,3,3,4,0,2,14,0,0,1,0,0,10,16,50.82214093208313,143.46
"[[7 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [0, 8, 6]], ['FACT', [2, 3, 5]], ['FACT', [2, 4, 6]], ['FACT', [3, 0, 5]], ['FACT', [6, 1, 5]], ['FACT', [7, 1, 6]]]","[['ROW', 0], ['ROW', 2], ['COL', 1], ['COL', 2], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [1, 0, 6]]",7,7,3,2,2,0,0,1,2,2,2,1,3,3,0,1,1,1,0,6,6,9.126362323760986,43.35
"[[7 0 2 8 0 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [1, 0, 6]], ['FACT', [1, 1, 3]], ['FACT', [1, 2, 5]], ['FACT', [2, 6, 2]], ['FACT', [2, 7, 7]], ['FACT', [2, 8, 3]], ['FACT', [3, 3, 4]], ['FACT', [3, 5, 8]], ['FACT', [4, 7, 3]], ['FACT', [5, 0, 3]], ['FACT', [6, 3, 6]], ['FACT', [6, 5, 2]], ['FACT', [7, 5, 7]], ['FACT', [8, 3, 1]], ['FACT', [8, 5, 5]]]","[['ROW', 3], ['ROW', 1], ['ROW', 2], ['COL', 5], ['COL', 3], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [0, 4, 1]]",11,15,6,2,3,0,0,1,3,2,5,0,1,14,0,0,1,0,0,10,15,40.86720633506775,142.45999999999998
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 4, 1]], ['FACT', [0, 6, 9]], ['FACT', [0, 7, 5]], ['FACT', [1, 1, 3]], ['FACT', [2, 1, 8]], ['FACT', [3, 0, 5]], ['FACT', [5, 0, 3]], ['FACT', [5, 1, 9]], ['FACT', [7, 3, 3]], ['FACT', [7, 4, 9]], ['FACT', [7, 5, 7]], ['FACT', [8, 6, 6]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 0], ['ROW', 7], ['ROW', 8], ['COL', 1], ['COL', 0], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [6, 2, 1]]",10,14,5,2,3,0,0,1,3,2,4,0,1,13,0,0,1,0,0,9,14,29.001434803009033,132.45
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [0, 4, 1]], ['FACT', [2, 4, 6]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [5, 0, 3]], ['FACT', [5, 1, 9]], ['FACT', [6, 2, 1]], ['FACT', [6, 3, 6]], ['FACT', [6, 4, 8]], ['FACT', [7, 2, 8]], ['FACT', [8, 3, 1]]]","[['ROW', 3], ['ROW', 5], ['COL', 4], ['COL', 3], ['COL', 2], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 5, 6]]",7,12,2,3,2,0,0,1,2,3,1,0,2,10,0,0,1,0,0,6,12,14.339553117752075,103.33
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 6 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [1, 0, 6]], ['FACT', [3, 7, 6]], ['FACT', [4, 5, 6]], ['FACT', [7, 1, 6]]]","[['ROW', 3], ['ROW', 4], ['COL', 1], ['COL', 0], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [5, 2, 6]]",5,4,1,2,2,0,0,1,2,2,0,0,4,0,0,0,1,0,0,4,4,1.167987585067749,2.3400000000000003
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 6 0 3 5]
 [3 9 6 0 5 0 0 2 8]
 [0 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 4, 7]], ['FACT', [1, 7, 4]], ['FACT', [2, 2, 9]], ['FACT', [2, 7, 7]], ['FACT', [3, 3, 4]], ['FACT', [5, 2, 6]], ['FACT', [6, 2, 1]], ['FACT', [6, 8, 7]], ['FACT', [7, 5, 7]], ['FACT', [7, 8, 4]], ['FACT', [8, 2, 3]]]","[['ROW', 3], ['ROW', 5], ['ROW', 1], ['ROW', 7], ['COL', 8], ['COL', 7], ['COL', 2], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 6, 7]]",10,12,3,3,4,0,0,1,4,3,2,0,4,8,0,0,1,0,0,9,12,14.430423021316528,83.56
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 6 7 3 5]
 [3 9 6 0 5 0 0 2 8]
 [0 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [1, 0, 6]], ['FACT', [4, 5, 6]], ['FACT', [4, 6, 7]], ['FACT', [5, 7, 2]], ['FACT', [5, 8, 8]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]], ['FACT', [8, 6, 6]]]","[['ROW', 5], ['ROW', 4], ['COL', 6], ['COL', 1], ['COL', 0], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [3, 2, 7]]",7,9,2,3,2,0,0,1,2,3,1,0,3,6,0,0,1,0,0,6,9,12.767624378204346,63.34
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 0 9 2 6 7 3 5]
 [3 9 6 0 5 0 0 2 8]
 [0 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [1, 4, 7]], ['FACT', [3, 2, 7]], ['FACT', [4, 6, 7]], ['FACT', [7, 5, 7]]]","[['ROW', 3], ['ROW', 4], ['COL', 4], ['COL', 5], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [5, 3, 7]]",5,4,1,2,2,0,0,1,2,2,0,0,4,0,0,0,1,0,0,4,4,1.397761344909668,2.3400000000000003
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 0 9 2 6 7 3 5]
 [3 9 6 7 5 0 0 2 8]
 [0 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [1, 7, 4]], ['FACT', [2, 7, 7]], ['FACT', [3, 2, 7]], ['FACT', [3, 3, 4]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [4, 5, 6]], ['FACT', [6, 8, 7]], ['FACT', [7, 8, 4]]]","[['ROW', 3], ['ROW', 4], ['COL', 8], ['COL', 7], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 6, 4]]",6,9,2,2,2,0,0,1,2,2,1,0,3,6,0,0,1,0,0,5,9,15.9018075466156,62.34
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 0 9 2 6 7 3 5]
 [3 9 6 7 5 0 4 2 8]
 [0 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [1, 7, 4]], ['FACT', [2, 5, 4]], ['FACT', [2, 6, 2]], ['FACT', [2, 7, 7]], ['FACT', [3, 2, 7]], ['FACT', [4, 4, 2]], ['FACT', [5, 2, 6]], ['FACT', [6, 8, 7]], ['FACT', [7, 0, 2]], ['FACT', [8, 0, 9]]]","[['ROW', 6], ['ROW', 1], ['ROW', 4], ['ROW', 2], ['COL', 0], ['COL', 2], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [0, 1, 4]]",9,12,3,2,4,0,0,1,4,2,2,0,2,10,0,0,1,0,0,8,12,33.459306478500366,102.53999999999999
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 0 9 2 6 7 3 5]
 [3 9 6 7 5 0 4 2 8]
 [0 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [2, 1, 8]], ['FACT', [3, 3, 4]], ['FACT', [3, 5, 8]], ['FACT', [5, 6, 4]], ['FACT', [5, 8, 8]], ['FACT', [6, 4, 8]], ['FACT', [7, 0, 2]], ['FACT', [8, 0, 9]]]","[['ROW', 3], ['ROW', 6], ['ROW', 5], ['COL', 1], ['COL', 0], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [4, 2, 4]]",7,9,2,2,3,0,0,1,3,2,1,0,3,6,0,0,1,0,0,6,9,5.177452564239502,62.44
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 4 9 2 6 7 3 5]
 [3 9 6 7 5 0 4 2 8]
 [0 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [4, 2, 4]], ['FACT', [7, 8, 4]], ['FACT', [8, 4, 4]]]","[['ROW', 7], ['ROW', 8], ['COL', 1], ['COL', 2], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 0, 4]]",5,4,1,2,2,0,0,1,2,2,0,0,4,0,0,0,1,0,0,4,4,0.7648661136627197,2.3400000000000003
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 4 9 2 6 7 3 5]
 [3 9 6 7 5 0 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [0, 4, 1]], ['FACT', [1, 6, 8]], ['FACT', [2, 4, 6]], ['FACT', [3, 7, 6]], ['FACT', [3, 8, 9]], ['FACT', [4, 0, 8]], ['FACT', [4, 2, 4]], ['FACT', [6, 3, 6]], ['FACT', [6, 4, 8]], ['FACT', [7, 1, 6]], ['FACT', [8, 3, 1]]]","[['ROW', 3], ['ROW', 4], ['COL', 4], ['COL', 6], ['COL', 1], ['COL', 3], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 5, 1]]",9,12,3,4,2,0,0,1,2,4,2,0,2,10,0,0,1,0,0,8,12,9.365453243255615,104.33999999999999
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [1, 6, 8]], ['FACT', [1, 7, 4]], ['FACT', [2, 6, 2]], ['FACT', [4, 8, 5]], ['FACT', [6, 0, 4]], ['FACT', [6, 1, 5]], ['FACT', [6, 2, 1]], ['FACT', [8, 3, 1]], ['FACT', [8, 4, 4]], ['FACT', [8, 5, 5]]]","[['ROW', 6], ['ROW', 8], ['COL', 6], ['COL', 8], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [7, 7, 1]]",7,11,3,2,2,0,0,1,2,2,2,1,2,8,0,1,1,1,0,6,10,1049.1301245689392,93.33999999999999
