grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time,obj_value
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 0 9]
 [0 1 0 9 2 0 0 0 5]
 [0 9 0 7 5 0 0 0 8]
 [0 5 0 0 8 2 3 0 7]
 [0 6 0 3 9 7 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [0, 6, 9]], ['FACT', [1, 3, 2]], ['FACT', [2, 1, 8]], ['FACT', [2, 3, 5]], ['FACT', [3, 1, 2]], ['FACT', [3, 3, 4]], ['FACT', [4, 1, 1]], ['FACT', [5, 1, 9]], ['FACT', [7, 3, 3]], ['FACT', [7, 4, 9]], ['FACT', [7, 5, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 7], ['ROW', 8], ['COL', 5], ['COL', 3], ['COL', 6], ['COL', 4], ['COL', 1], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [6, 3, 6]]",10,15,3,5,2,0,1,0,2,4,3,7,0,8,3,5,1,7,0,9,8,45.153350591659546,875.04
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 0 9]
 [0 1 0 9 2 0 0 0 5]
 [0 9 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 0 7]
 [0 6 0 3 9 7 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [1, 3, 2]], ['FACT', [2, 3, 5]], ['FACT', [3, 3, 4]], ['FACT', [4, 3, 9]], ['FACT', [5, 3, 7]], ['FACT', [6, 3, 6]], ['FACT', [7, 3, 3]]]","[['COL', 3]]","['DERIVED', [8, 3, 1]]",1,8,0,1,0,0,1,0,0,0,0,8,0,0,2,8,1,8,0,0,0,9.890349388122559,46.0
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 0 9]
 [0 1 0 9 2 0 0 0 5]
 [0 9 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 0 7]
 [0 6 0 3 9 7 5 0 4]
 [0 7 3 1 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [1, 6, 8]], ['FACT', [2, 6, 2]], ['FACT', [6, 6, 3]], ['FACT', [6, 8, 7]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 3, 1]]]","[['ROW', 6], ['ROW', 7], ['ROW', 8], ['COL', 8], ['COL', 7], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [8, 6, 6]]",9,8,4,2,3,1,0,0,2,2,4,8,0,0,4,5,1,8,1,8,0,28.916465044021606,187.01999999999998
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 0 9]
 [0 1 0 9 2 0 0 0 5]
 [0 9 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 0 7]
 [0 6 0 3 9 7 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [1, 5, 9]], ['FACT', [1, 7, 4]], ['FACT', [2, 7, 7]], ['FACT', [4, 3, 9]], ['FACT', [6, 4, 8]], ['FACT', [6, 6, 3]], ['FACT', [8, 4, 4]], ['FACT', [8, 6, 6]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 6], ['ROW', 8], ['COL', 8], ['COL', 5], ['COL', 3], ['COL', 6], ['COL', 7], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [7, 7, 1]]",10,11,3,5,2,0,1,0,2,4,3,7,0,4,4,4,1,7,0,9,4,15.512080669403076,484.04
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 0 9]
 [0 1 0 9 2 0 0 0 5]
 [0 9 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 0 7]
 [0 6 0 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [1, 7, 4]], ['FACT', [2, 7, 7]], ['FACT', [3, 8, 9]], ['FACT', [7, 7, 1]], ['FACT', [8, 7, 8]]]","[['COL', 7], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [6, 7, 9]]",2,6,1,1,0,0,1,0,0,0,1,5,1,0,2,5,1,5,0,1,1,17.189080953598022,141.0
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 0 9]
 [0 1 0 9 2 0 0 0 5]
 [0 9 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 9 7]
 [0 6 0 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 4, 1]], ['FACT', [0, 7, 5]], ['FACT', [1, 7, 4]], ['FACT', [2, 4, 6]], ['FACT', [2, 7, 7]], ['FACT', [3, 1, 2]], ['FACT', [3, 3, 4]], ['FACT', [5, 3, 7]], ['FACT', [5, 4, 5]], ['FACT', [6, 4, 8]], ['FACT', [6, 7, 9]], ['FACT', [7, 4, 9]], ['FACT', [7, 7, 1]], ['FACT', [8, 7, 8]]]","[['ROW', 3], ['ROW', 5], ['COL', 8], ['COL', 6], ['COL', 7], ['COL', 4], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 7, 3]]",10,14,4,4,2,0,1,0,2,3,4,6,0,8,0,6,1,6,0,9,8,28.828815698623657,846.03
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 0 9]
 [0 1 0 9 2 0 0 3 5]
 [0 9 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 9 7]
 [0 6 0 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [1, 7, 4]], ['FACT', [2, 7, 7]], ['FACT', [3, 1, 2]], ['FACT', [4, 7, 3]], ['FACT', [6, 7, 9]], ['FACT', [7, 7, 1]], ['FACT', [8, 7, 8]]]","[['ROW', 3], ['COL', 7]]","['DERIVED', [5, 7, 2]]",2,8,0,1,1,0,1,0,1,0,0,7,1,0,1,7,1,7,0,1,1,19.123637199401855,144.0
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 0 9]
 [0 1 0 9 2 0 0 3 5]
 [0 9 0 7 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [0 6 0 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [1, 7, 4]], ['FACT', [2, 7, 7]], ['FACT', [4, 7, 3]], ['FACT', [5, 7, 2]], ['FACT', [6, 7, 9]], ['FACT', [7, 7, 1]], ['FACT', [8, 7, 8]]]","[['COL', 7]]","['DERIVED', [3, 7, 6]]",1,8,0,1,0,0,1,0,0,0,0,8,0,0,2,8,1,8,0,0,0,4.88434624671936,46.0
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 6 9]
 [0 1 0 9 2 0 0 3 5]
 [0 9 0 7 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [0 6 0 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 2, 5]], ['FACT', [3, 0, 5]], ['FACT', [4, 1, 1]], ['FACT', [5, 1, 9]], ['FACT', [7, 3, 3]], ['FACT', [7, 4, 9]], ['FACT', [7, 5, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 6, 6]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 6], ['ROW', 7], ['ROW', 8], ['COL', 2], ['COL', 1], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [6, 0, 4]]",9,12,4,2,3,1,0,0,2,2,4,2,0,10,1,1,1,2,0,8,10,45.76120853424072,1047.02
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 6 9]
 [0 1 0 9 2 0 0 3 5]
 [0 9 0 7 5 0 0 2 8]
 [4 5 0 6 8 2 3 9 7]
 [0 6 0 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 2, 2]], ['FACT', [1, 1, 3]], ['FACT', [2, 1, 8]], ['FACT', [3, 0, 5]], ['FACT', [7, 3, 3]], ['FACT', [7, 4, 9]], ['FACT', [7, 5, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 6, 6]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 7], ['ROW', 8], ['COL', 2], ['COL', 0], ['COL', 1], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [6, 2, 1]]",9,12,4,3,2,0,1,0,2,2,4,2,0,10,1,2,1,2,0,8,10,67.10956454277039,1048.02
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 6 9]
 [0 1 0 9 2 0 0 3 5]
 [0 9 0 7 5 0 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [0 6 0 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 2, 2]], ['FACT', [1, 1, 3]], ['FACT', [1, 2, 5]], ['FACT', [2, 4, 6]], ['FACT', [2, 7, 7]], ['FACT', [3, 1, 2]], ['FACT', [4, 1, 1]], ['FACT', [5, 1, 9]], ['FACT', [6, 0, 4]], ['FACT', [6, 2, 1]], ['FACT', [8, 2, 3]]]","[['ROW', 2], ['COL', 2], ['COL', 0], ['COL', 1], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [7, 2, 8]]",6,12,2,3,1,0,1,0,1,2,2,5,0,7,3,4,1,5,0,5,7,35.51132798194885,761.02
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 6 9]
 [0 1 0 9 2 0 0 3 5]
 [0 9 0 7 5 0 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 2, 5]], ['FACT', [5, 1, 9]], ['FACT', [6, 2, 1]], ['FACT', [7, 2, 8]], ['FACT', [8, 2, 3]]]","[['COL', 2], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [2, 2, 9]]",2,6,1,1,0,0,1,0,0,0,1,5,1,0,2,5,1,5,0,1,1,22.525524854660034,141.0
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 6 9]
 [0 1 0 9 2 0 0 3 5]
 [0 9 0 7 5 0 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [1, 1, 3]], ['FACT', [1, 5, 9]], ['FACT', [2, 1, 8]], ['FACT', [2, 5, 4]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [5, 1, 9]], ['FACT', [5, 8, 8]], ['FACT', [6, 2, 1]], ['FACT', [6, 5, 2]], ['FACT', [7, 2, 8]], ['FACT', [7, 5, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 5, 5]]]","[['ROW', 3], ['ROW', 5], ['COL', 5], ['COL', 3], ['COL', 2], ['COL', 4], ['COL', 1], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [4, 5, 6]]",11,15,4,5,2,0,1,0,2,4,4,6,0,9,0,6,1,6,0,10,9,60.60693097114563,946.04
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 6 9]
 [0 1 0 9 2 6 0 3 5]
 [0 9 0 7 5 0 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [1, 5, 9]], ['FACT', [1, 6, 8]], ['FACT', [2, 5, 4]], ['FACT', [3, 8, 9]], ['FACT', [4, 5, 6]], ['FACT', [4, 8, 5]], ['FACT', [6, 5, 2]], ['FACT', [7, 5, 7]], ['FACT', [8, 5, 5]], ['FACT', [8, 7, 8]]]","[['ROW', 4], ['ROW', 3], ['COL', 5], ['COL', 3], ['COL', 6], ['COL', 7], ['COL', 4], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [5, 5, 1]]",10,11,3,5,2,0,1,0,2,4,3,7,0,4,1,7,1,7,0,9,4,18.169739484786987,457.04
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 6 9]
 [0 1 0 9 2 6 0 3 5]
 [0 9 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [1, 5, 9]], ['FACT', [2, 5, 4]], ['FACT', [4, 5, 6]], ['FACT', [5, 5, 1]], ['FACT', [6, 5, 2]], ['FACT', [7, 5, 7]], ['FACT', [8, 5, 5]]]","[['COL', 5]]","['DERIVED', [3, 5, 8]]",1,8,0,1,0,0,1,0,0,0,0,8,0,0,2,8,1,8,0,0,0,4.590505123138428,46.0
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 6 9]
 [0 1 0 9 2 6 0 3 5]
 [0 9 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [1, 2, 5]], ['FACT', [3, 1, 2]], ['FACT', [3, 7, 6]], ['FACT', [3, 8, 9]], ['FACT', [5, 3, 7]], ['FACT', [5, 4, 5]], ['FACT', [5, 5, 1]], ['FACT', [6, 2, 1]], ['FACT', [7, 2, 8]], ['FACT', [8, 2, 3]]]","[['ROW', 3], ['ROW', 5], ['COL', 2], ['COL', 0], ['COL', 1], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 2, 4]]",9,10,4,3,2,0,1,0,2,2,4,5,0,5,1,4,1,5,0,8,5,21.085866928100586,553.02
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 6 9]
 [0 1 4 9 2 6 0 3 5]
 [0 9 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 2, 5]], ['FACT', [2, 2, 9]], ['FACT', [4, 2, 4]], ['FACT', [4, 5, 6]], ['FACT', [5, 7, 2]], ['FACT', [5, 8, 8]], ['FACT', [6, 2, 1]], ['FACT', [7, 2, 8]], ['FACT', [8, 2, 3]], ['FACT', [8, 6, 6]]]","[['ROW', 5], ['COL', 6], ['COL', 2], ['COL', 0], ['COL', 1], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [3, 2, 7]]",8,11,3,4,1,0,1,0,1,3,3,7,0,4,1,7,1,7,0,7,4,26.99978804588318,447.03
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [0 1 4 9 2 6 0 3 5]
 [0 9 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 2, 5]], ['FACT', [2, 2, 9]], ['FACT', [3, 2, 7]], ['FACT', [4, 2, 4]], ['FACT', [6, 2, 1]], ['FACT', [7, 2, 8]], ['FACT', [8, 2, 3]]]","[['COL', 2]]","['DERIVED', [5, 2, 6]]",1,8,0,1,0,0,1,0,0,0,0,8,0,0,2,8,1,8,0,0,0,3.8901290893554688,46.0
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [0 1 4 9 2 6 0 3 5]
 [0 9 6 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [1, 6, 8]], ['FACT', [2, 6, 2]], ['FACT', [3, 2, 7]], ['FACT', [3, 4, 3]], ['FACT', [3, 5, 8]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [4, 5, 6]], ['FACT', [6, 6, 3]], ['FACT', [7, 6, 5]], ['FACT', [8, 3, 1]], ['FACT', [8, 6, 6]]]","[['ROW', 4], ['ROW', 3], ['COL', 8], ['COL', 3], ['COL', 6], ['COL', 7], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [5, 6, 4]]",9,13,3,4,2,0,1,0,2,3,3,6,0,7,0,6,1,6,0,8,7,36.359147787094116,745.03
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [0 1 4 9 2 6 0 3 5]
 [0 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [1, 6, 8]], ['FACT', [2, 6, 2]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [5, 5, 1]], ['FACT', [5, 6, 4]], ['FACT', [6, 2, 1]], ['FACT', [6, 6, 3]], ['FACT', [7, 6, 5]], ['FACT', [8, 6, 6]]]","[['ROW', 3], ['COL', 8], ['COL', 6], ['COL', 2], ['COL', 7], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 6, 7]]",8,11,3,4,1,0,1,0,1,3,3,7,0,4,1,7,1,7,0,7,4,10.916388988494873,447.03
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [0 1 4 9 2 6 7 3 5]
 [0 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [1, 6, 8]], ['FACT', [2, 6, 2]], ['FACT', [4, 6, 7]], ['FACT', [5, 6, 4]], ['FACT', [6, 6, 3]], ['FACT', [7, 6, 5]], ['FACT', [8, 6, 6]]]","[['COL', 6]]","['DERIVED', [3, 6, 1]]",1,8,0,1,0,0,1,0,0,0,0,8,0,0,2,8,1,8,0,0,0,2.0932374000549316,46.0
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 4 9 2 6 7 3 5]
 [0 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [1, 1, 3]], ['FACT', [2, 1, 8]], ['FACT', [3, 0, 5]], ['FACT', [3, 2, 7]], ['FACT', [5, 2, 6]], ['FACT', [6, 0, 4]], ['FACT', [6, 2, 1]], ['FACT', [6, 5, 2]], ['FACT', [7, 6, 5]], ['FACT', [7, 7, 1]], ['FACT', [7, 8, 4]]]","[['ROW', 7], ['COL', 2], ['COL', 0], ['COL', 1], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [8, 0, 9]]",7,12,3,3,1,0,1,0,1,2,3,3,0,9,2,2,1,3,0,6,9,146.1483132839203,948.02
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 4 9 2 6 7 3 5]
 [0 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [1, 1, 3]], ['FACT', [2, 1, 8]], ['FACT', [3, 0, 5]], ['FACT', [3, 2, 7]], ['FACT', [5, 2, 6]], ['FACT', [6, 0, 4]], ['FACT', [6, 2, 1]], ['FACT', [8, 0, 9]]]","[['COL', 2], ['COL', 0], ['COL', 1], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [7, 0, 2]]",5,9,2,3,0,0,1,0,0,2,2,4,0,5,3,3,1,4,0,4,5,9.700614213943481,549.02
"[[0 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 4 9 2 6 7 3 5]
 [0 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [1, 1, 3]], ['FACT', [1, 6, 8]], ['FACT', [1, 8, 1]], ['FACT', [2, 3, 5]], ['FACT', [2, 4, 6]], ['FACT', [2, 5, 4]], ['FACT', [3, 0, 5]], ['FACT', [6, 0, 4]], ['FACT', [7, 0, 2]], ['FACT', [8, 0, 9]]]","[['ROW', 2], ['ROW', 0], ['ROW', 1], ['COL', 2], ['COL', 1], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [0, 0, 7]]",9,10,4,2,3,1,0,0,2,2,4,5,0,5,1,4,1,5,0,8,5,13.418481826782227,553.02
"[[7 4 2 8 1 3 9 5 6]
 [0 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 4 9 2 6 7 3 5]
 [0 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 2, 2]], ['FACT', [0, 4, 1]], ['FACT', [2, 1, 8]], ['FACT', [2, 2, 9]], ['FACT', [2, 6, 2]], ['FACT', [2, 7, 7]], ['FACT', [2, 8, 3]], ['FACT', [3, 0, 5]], ['FACT', [4, 1, 1]], ['FACT', [6, 0, 4]], ['FACT', [7, 0, 2]], ['FACT', [8, 0, 9]], ['FACT', [8, 2, 3]]]","[['ROW', 2], ['COL', 2], ['COL', 0], ['COL', 1], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [1, 0, 6]]",7,14,3,3,1,0,1,0,1,2,3,8,0,6,4,5,1,8,0,6,6,50.079551458358765,676.02
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 4 9 2 6 7 3 5]
 [0 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [1, 0, 6]], ['FACT', [3, 0, 5]], ['FACT', [3, 5, 8]], ['FACT', [4, 1, 1]], ['FACT', [4, 6, 7]], ['FACT', [4, 8, 5]], ['FACT', [6, 0, 4]], ['FACT', [7, 0, 2]], ['FACT', [8, 0, 9]], ['FACT', [8, 7, 8]]]","[['ROW', 4], ['COL', 2], ['COL', 7], ['COL', 0], ['COL', 1], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [5, 0, 3]]",8,11,3,4,1,0,1,0,1,3,3,7,0,4,2,6,1,7,0,7,4,6.073740005493164,456.03
