grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time,obj_value
"[[0 0 2 8 0 3 9 5 6]
 [0 3 0 2 7 9 8 4 0]
 [1 8 9 0 0 4 2 0 3]
 [5 2 7 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 3 5]
 [3 0 0 0 5 0 4 2 8]
 [0 5 0 0 8 0 3 0 7]
 [0 6 0 3 0 7 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [0, 5, 3]], ['FACT', [1, 3, 2]], ['FACT', [1, 5, 9]], ['FACT', [3, 1, 2]], ['FACT', [3, 2, 7]], ['FACT', [3, 4, 3]], ['FACT', [4, 3, 9]], ['FACT', [4, 8, 5]], ['FACT', [5, 4, 5]], ['FACT', [5, 6, 4]], ['FACT', [5, 8, 8]], ['FACT', [6, 4, 8]], ['FACT', [6, 6, 3]], ['FACT', [6, 8, 7]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 4, 4]]]","[['ROW', 1], ['ROW', 4], ['ROW', 3], ['ROW', 0], ['ROW', 2], ['COL', 6], ['COL', 8], ['COL', 4], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [2, 7, 7]]",11,18,3,3,5,1,0,0,4,3,3,0,2,16,0,0,1,0,0,10,18,13.913095951080322,21.26
"[[0 0 2 8 0 3 9 5 6]
 [0 3 0 2 7 9 8 4 0]
 [1 8 9 0 0 4 2 7 3]
 [5 2 7 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 3 5]
 [3 0 0 0 5 0 4 2 8]
 [0 5 0 0 8 0 3 0 7]
 [0 6 0 3 0 7 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [1, 4, 7]], ['FACT', [2, 7, 7]], ['FACT', [3, 2, 7]], ['FACT', [8, 1, 7]]]","[['ROW', 0], ['COL', 2], ['COL', 1], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [0, 0, 7]]",5,4,2,2,1,1,0,0,0,2,2,0,4,0,0,0,1,0,0,4,4,15.053000688552856,41.04
"[[7 0 2 8 0 3 9 5 6]
 [0 3 0 2 7 9 8 4 0]
 [1 8 9 0 0 4 2 7 3]
 [5 2 7 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 3 5]
 [3 0 0 0 5 0 4 2 8]
 [0 5 0 0 8 0 3 0 7]
 [0 6 0 3 0 7 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [0, 6, 9]], ['FACT', [0, 8, 6]], ['FACT', [1, 1, 3]], ['FACT', [1, 4, 7]], ['FACT', [2, 0, 1]], ['FACT', [2, 1, 8]], ['FACT', [2, 2, 9]], ['FACT', [2, 5, 4]], ['FACT', [2, 7, 7]], ['FACT', [3, 0, 5]], ['FACT', [3, 2, 7]], ['FACT', [3, 3, 4]], ['FACT', [3, 4, 3]], ['FACT', [4, 3, 9]], ['FACT', [4, 8, 5]], ['FACT', [5, 4, 5]], ['FACT', [5, 6, 4]], ['FACT', [5, 8, 8]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]]]","[['ROW', 1], ['ROW', 3], ['ROW', 8], ['ROW', 0], ['ROW', 6], ['ROW', 7], ['COL', 3], ['COL', 7], ['COL', 0], ['COL', 4], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [6, 5, 2]]",17,23,6,5,6,1,0,0,5,5,6,1,0,22,0,1,1,1,0,16,22,19.900846242904663,101.48
"[[7 0 2 8 0 3 9 5 6]
 [0 3 0 2 7 9 8 4 0]
 [1 8 9 0 0 4 2 7 3]
 [5 2 7 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 3 5]
 [3 0 0 0 5 0 4 2 8]
 [0 5 0 0 8 2 3 0 7]
 [0 6 0 3 0 7 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 2, 2]], ['FACT', [0, 8, 6]], ['FACT', [1, 6, 8]], ['FACT', [1, 7, 4]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [3, 2, 7]], ['FACT', [4, 3, 9]], ['FACT', [4, 7, 3]], ['FACT', [5, 6, 4]], ['FACT', [6, 5, 2]], ['FACT', [6, 8, 7]], ['FACT', [7, 5, 7]], ['FACT', [8, 5, 5]], ['FACT', [8, 8, 2]]]","[['ROW', 1], ['ROW', 3], ['ROW', 0], ['ROW', 2], ['COL', 3], ['COL', 5], ['COL', 8], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [2, 4, 6]]",12,16,5,3,4,1,0,0,3,3,5,0,1,15,0,0,1,0,0,11,16,14.406563520431519,11.26
"[[7 0 2 8 0 3 9 5 6]
 [0 3 0 2 7 9 8 4 0]
 [1 8 9 0 6 4 2 7 3]
 [5 2 7 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 3 5]
 [3 0 0 0 5 0 4 2 8]
 [0 5 0 0 8 2 3 0 7]
 [0 6 0 3 0 7 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 2, 2]], ['FACT', [0, 6, 9]], ['FACT', [0, 8, 6]], ['FACT', [1, 6, 8]], ['FACT', [1, 7, 4]], ['FACT', [3, 4, 3]], ['FACT', [4, 7, 3]], ['FACT', [5, 4, 5]], ['FACT', [6, 4, 8]], ['FACT', [6, 5, 2]], ['FACT', [6, 8, 7]], ['FACT', [7, 5, 7]], ['FACT', [8, 4, 4]], ['FACT', [8, 5, 5]], ['FACT', [8, 8, 2]]]","[['ROW', 1], ['ROW', 0], ['ROW', 2], ['COL', 7], ['COL', 5], ['COL', 8], ['COL', 4], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [2, 3, 5]]",9,16,2,4,3,1,0,0,2,4,2,0,2,14,0,0,1,0,0,8,16,16.997166633605957,21.22
"[[7 0 2 8 0 3 9 5 6]
 [0 3 0 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 3 5]
 [3 0 0 0 5 0 4 2 8]
 [0 5 0 0 8 2 3 0 7]
 [0 6 0 3 0 7 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [0, 6, 9]], ['FACT', [0, 7, 5]], ['FACT', [0, 8, 6]], ['FACT', [1, 5, 9]], ['FACT', [2, 0, 1]], ['FACT', [2, 1, 8]], ['FACT', [2, 3, 5]], ['FACT', [2, 7, 7]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [3, 2, 7]], ['FACT', [5, 6, 4]], ['FACT', [5, 8, 8]], ['FACT', [6, 5, 2]], ['FACT', [7, 5, 7]], ['FACT', [8, 5, 5]]]","[['ROW', 1], ['ROW', 4], ['ROW', 5], ['ROW', 2], ['COL', 3], ['COL', 7], ['COL', 5], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [4, 4, 2]]",11,17,4,3,4,1,0,0,3,3,4,0,2,15,0,0,1,0,0,10,17,19.339956521987915,21.25
"[[7 0 2 8 0 3 9 5 6]
 [0 3 0 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 3 5]
 [3 0 0 0 5 0 4 2 8]
 [0 5 0 0 8 2 3 0 7]
 [0 6 0 3 0 7 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [0, 5, 3]], ['FACT', [0, 6, 9]], ['FACT', [0, 8, 6]], ['FACT', [1, 1, 3]], ['FACT', [1, 4, 7]], ['FACT', [1, 7, 4]], ['FACT', [2, 1, 8]], ['FACT', [2, 2, 9]], ['FACT', [2, 7, 7]], ['FACT', [3, 1, 2]], ['FACT', [3, 2, 7]], ['FACT', [3, 3, 4]], ['FACT', [4, 3, 9]], ['FACT', [4, 7, 3]], ['FACT', [4, 8, 5]], ['FACT', [5, 4, 5]], ['FACT', [5, 8, 8]], ['FACT', [6, 4, 8]], ['FACT', [6, 5, 2]], ['FACT', [6, 6, 3]], ['FACT', [6, 8, 7]], ['FACT', [8, 4, 4]], ['FACT', [8, 5, 5]], ['FACT', [8, 7, 8]]]","[['ROW', 4], ['ROW', 8], ['ROW', 5], ['ROW', 0], ['ROW', 6], ['ROW', 7], ['COL', 2], ['COL', 7], ['COL', 5], ['COL', 4], ['COL', 1], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [7, 0, 2]]",15,25,4,5,6,1,0,0,5,5,4,0,2,23,0,0,1,0,0,14,25,29.874838829040527,21.37
"[[7 0 2 8 0 3 9 5 6]
 [0 3 0 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 3 5]
 [3 0 0 0 5 0 4 2 8]
 [0 5 0 0 8 2 3 0 7]
 [2 6 0 3 0 7 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [2, 0, 1]], ['FACT', [2, 2, 9]], ['FACT', [2, 3, 5]], ['FACT', [2, 6, 2]], ['FACT', [2, 8, 3]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [3, 2, 7]], ['FACT', [5, 6, 4]], ['FACT', [5, 8, 8]], ['FACT', [6, 1, 5]], ['FACT', [6, 4, 8]], ['FACT', [7, 0, 2]], ['FACT', [7, 1, 6]], ['FACT', [7, 6, 5]], ['FACT', [8, 4, 4]]]","[['ROW', 4], ['ROW', 3], ['ROW', 5], ['ROW', 7], ['ROW', 2], ['COL', 3], ['COL', 4], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 5, 6]]",12,19,4,3,5,1,0,0,4,3,4,0,1,18,0,0,1,0,0,11,19,14.819709300994873,11.29
"[[7 0 2 8 0 3 9 5 6]
 [0 3 0 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 0 0 0 0]
 [0 0 0 9 2 6 0 3 5]
 [3 0 0 0 5 0 4 2 8]
 [0 5 0 0 8 2 3 0 7]
 [2 6 0 3 0 7 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [0, 7, 5]], ['FACT', [0, 8, 6]], ['FACT', [2, 3, 5]], ['FACT', [2, 4, 6]], ['FACT', [2, 8, 3]], ['FACT', [4, 5, 6]], ['FACT', [5, 0, 3]], ['FACT', [5, 6, 4]], ['FACT', [5, 7, 2]], ['FACT', [5, 8, 8]], ['FACT', [6, 6, 3]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]]]","[['ROW', 1], ['ROW', 5], ['ROW', 0], ['ROW', 6], ['ROW', 2], ['COL', 0], ['COL', 1], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [1, 2, 5]]",12,14,5,2,5,1,0,0,4,2,5,0,2,12,0,0,1,0,0,11,14,40.693843364715576,21.23
"[[7 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 0 0 0 0]
 [0 0 0 9 2 6 0 3 5]
 [3 0 0 0 5 0 4 2 8]
 [0 5 0 0 8 2 3 0 7]
 [2 6 0 3 0 7 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [1, 3, 2]], ['FACT', [2, 0, 1]], ['FACT', [2, 1, 8]], ['FACT', [3, 1, 2]], ['FACT', [6, 4, 8]], ['FACT', [6, 5, 2]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 1], ['ROW', 8], ['ROW', 6], ['ROW', 7], ['COL', 0], ['COL', 1], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [7, 2, 8]]",9,9,3,2,4,1,0,0,3,2,3,0,3,6,0,0,1,0,0,8,9,21.124959230422974,31.139999999999997
"[[7 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 0 0 0 0]
 [0 0 0 9 2 6 0 3 5]
 [3 0 0 0 5 0 4 2 8]
 [0 5 0 0 8 2 3 0 7]
 [2 6 8 3 0 7 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [0, 6, 9]], ['FACT', [0, 8, 6]], ['FACT', [1, 4, 7]], ['FACT', [1, 6, 8]], ['FACT', [2, 4, 6]], ['FACT', [2, 6, 2]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [3, 2, 7]], ['FACT', [3, 3, 4]], ['FACT', [3, 4, 3]], ['FACT', [4, 4, 2]], ['FACT', [5, 4, 5]], ['FACT', [5, 8, 8]], ['FACT', [7, 0, 2]], ['FACT', [7, 1, 6]], ['FACT', [7, 2, 8]], ['FACT', [7, 3, 3]], ['FACT', [7, 5, 7]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 4, 4]]]","[['ROW', 3], ['ROW', 8], ['ROW', 0], ['ROW', 6], ['ROW', 7], ['COL', 6], ['COL', 8], ['COL', 4], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [6, 7, 9]]",10,23,2,3,5,1,0,0,4,3,2,0,1,22,0,0,1,0,0,9,23,16.674084901809692,11.31
"[[7 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 0 0 0 0]
 [0 0 0 9 2 6 0 3 5]
 [3 0 0 0 5 0 4 2 8]
 [0 5 0 0 8 2 3 9 7]
 [2 6 8 3 0 7 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [1, 5, 9]], ['FACT', [2, 5, 4]], ['FACT', [4, 4, 2]], ['FACT', [5, 4, 5]], ['FACT', [6, 6, 3]], ['FACT', [6, 7, 9]], ['FACT', [6, 8, 7]], ['FACT', [7, 0, 2]], ['FACT', [7, 1, 6]], ['FACT', [7, 2, 8]]]","[['ROW', 8], ['ROW', 6], ['ROW', 7], ['COL', 5], ['COL', 4], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [8, 3, 1]]",9,11,4,2,3,1,0,0,2,2,4,0,0,11,0,0,1,0,0,8,11,7.793198347091675,1.1900000000000002
"[[7 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 0 0 0 0]
 [0 0 0 9 2 6 0 3 5]
 [3 0 0 0 5 0 4 2 8]
 [0 5 0 0 8 2 3 9 7]
 [2 6 8 3 0 7 5 0 4]
 [0 7 3 1 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 8, 6]], ['FACT', [1, 1, 3]], ['FACT', [1, 2, 5]], ['FACT', [1, 5, 9]], ['FACT', [2, 1, 8]], ['FACT', [2, 2, 9]], ['FACT', [2, 8, 3]], ['FACT', [3, 3, 4]], ['FACT', [3, 4, 3]], ['FACT', [5, 6, 4]], ['FACT', [5, 7, 2]], ['FACT', [6, 5, 2]], ['FACT', [6, 6, 3]], ['FACT', [6, 7, 9]], ['FACT', [7, 1, 6]], ['FACT', [7, 5, 7]], ['FACT', [7, 6, 5]], ['FACT', [8, 1, 7]], ['FACT', [8, 3, 1]], ['FACT', [8, 4, 4]]]","[['ROW', 1], ['ROW', 4], ['ROW', 3], ['ROW', 8], ['ROW', 5], ['ROW', 7], ['COL', 2], ['COL', 5], ['COL', 8], ['COL', 1], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 0, 8]]",13,21,3,4,6,1,0,0,5,4,3,0,1,20,0,0,1,0,0,12,21,26.722983598709106,11.319999999999999
"[[7 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 0 0 0 0]
 [8 0 0 9 2 6 0 3 5]
 [3 0 0 0 5 0 4 2 8]
 [0 5 0 0 8 2 3 9 7]
 [2 6 8 3 0 7 5 0 4]
 [0 7 3 1 4 5 0 8 2]]","[['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [1, 7, 4]], ['FACT', [2, 4, 6]], ['FACT', [2, 5, 4]], ['FACT', [2, 6, 2]], ['FACT', [2, 7, 7]], ['FACT', [3, 0, 5]], ['FACT', [3, 2, 7]], ['FACT', [4, 0, 8]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [4, 5, 6]], ['FACT', [5, 0, 3]], ['FACT', [6, 7, 9]], ['FACT', [6, 8, 7]], ['FACT', [7, 2, 8]], ['FACT', [7, 3, 3]], ['FACT', [8, 2, 3]], ['FACT', [8, 3, 1]], ['FACT', [8, 5, 5]]]","[['ROW', 1], ['ROW', 4], ['ROW', 0], ['ROW', 6], ['ROW', 2], ['COL', 2], ['COL', 0], ['COL', 4], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [0, 1, 4]]",11,21,3,3,5,1,0,0,4,3,3,0,2,19,0,0,1,0,0,10,21,57.753077030181885,21.290000000000003
"[[7 4 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 0 0 0 0]
 [8 0 0 9 2 6 0 3 5]
 [3 0 0 0 5 0 4 2 8]
 [0 5 0 0 8 2 3 9 7]
 [2 6 8 3 0 7 5 0 4]
 [0 7 3 1 4 5 0 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 6, 9]], ['FACT', [0, 7, 5]], ['FACT', [0, 8, 6]], ['FACT', [1, 2, 5]], ['FACT', [1, 3, 2]], ['FACT', [2, 0, 1]], ['FACT', [2, 2, 9]], ['FACT', [4, 8, 5]], ['FACT', [5, 0, 3]], ['FACT', [5, 8, 8]], ['FACT', [6, 1, 5]], ['FACT', [6, 4, 8]], ['FACT', [6, 7, 9]], ['FACT', [7, 0, 2]], ['FACT', [7, 1, 6]], ['FACT', [7, 3, 3]], ['FACT', [8, 1, 7]], ['FACT', [8, 3, 1]]]","[['ROW', 4], ['ROW', 3], ['ROW', 0], ['ROW', 6], ['COL', 3], ['COL', 0], ['COL', 4], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 5, 8]]",11,19,3,4,4,1,0,0,3,4,3,0,2,17,0,0,1,0,0,10,19,61.37294101715088,21.270000000000003
"[[7 4 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 0 0]
 [8 0 0 9 2 6 0 3 5]
 [3 0 0 0 5 0 4 2 8]
 [0 5 0 0 8 2 3 9 7]
 [2 6 8 3 0 7 5 0 4]
 [0 7 3 1 4 5 0 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 1, 4]], ['FACT', [0, 6, 9]], ['FACT', [1, 1, 3]], ['FACT', [1, 3, 2]], ['FACT', [1, 5, 9]], ['FACT', [1, 6, 8]], ['FACT', [2, 0, 1]], ['FACT', [2, 1, 8]], ['FACT', [2, 3, 5]], ['FACT', [2, 6, 2]], ['FACT', [3, 4, 3]], ['FACT', [3, 5, 8]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [4, 8, 5]], ['FACT', [6, 4, 8]], ['FACT', [6, 6, 3]], ['FACT', [6, 8, 7]], ['FACT', [7, 0, 2]], ['FACT', [8, 1, 7]], ['FACT', [8, 3, 1]], ['FACT', [8, 4, 4]], ['FACT', [8, 5, 5]], ['FACT', [8, 7, 8]]]","[['ROW', 1], ['ROW', 4], ['ROW', 3], ['ROW', 8], ['ROW', 5], ['ROW', 6], ['COL', 6], ['COL', 3], ['COL', 0], ['COL', 1], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [5, 2, 6]]",13,25,3,4,6,1,0,0,5,4,3,0,0,25,0,0,1,0,0,12,25,16.31962490081787,1.37
"[[7 4 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 0 0]
 [8 0 0 9 2 6 0 3 5]
 [3 0 6 0 5 0 4 2 8]
 [0 5 0 0 8 2 3 9 7]
 [2 6 8 3 0 7 5 0 4]
 [0 7 3 1 4 5 0 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 7, 5]], ['FACT', [0, 8, 6]], ['FACT', [1, 1, 3]], ['FACT', [1, 2, 5]], ['FACT', [1, 3, 2]], ['FACT', [1, 5, 9]], ['FACT', [1, 7, 4]], ['FACT', [2, 0, 1]], ['FACT', [2, 1, 8]], ['FACT', [2, 4, 6]], ['FACT', [2, 8, 3]], ['FACT', [3, 1, 2]], ['FACT', [3, 3, 4]], ['FACT', [3, 5, 8]], ['FACT', [5, 0, 3]], ['FACT', [5, 2, 6]], ['FACT', [5, 4, 5]], ['FACT', [6, 1, 5]], ['FACT', [6, 5, 2]], ['FACT', [6, 7, 9]], ['FACT', [7, 1, 6]], ['FACT', [7, 8, 4]], ['FACT', [8, 3, 1]], ['FACT', [8, 7, 8]]]","[['ROW', 1], ['ROW', 4], ['ROW', 3], ['ROW', 8], ['ROW', 5], ['ROW', 6], ['ROW', 2], ['COL', 3], ['COL', 7], ['COL', 5], ['COL', 8], ['COL', 1], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 6, 7]]",14,25,2,5,7,1,0,0,6,5,2,0,0,25,0,0,1,0,0,13,25,94.18438291549683,1.38
"[[7 4 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 0 0]
 [8 0 0 9 2 6 7 3 5]
 [3 0 6 0 5 0 4 2 8]
 [0 5 0 0 8 2 3 9 7]
 [2 6 8 3 0 7 5 0 4]
 [0 7 3 1 4 5 0 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 3, 8]], ['FACT', [0, 6, 9]], ['FACT', [0, 7, 5]], ['FACT', [1, 1, 3]], ['FACT', [1, 3, 2]], ['FACT', [1, 6, 8]], ['FACT', [1, 7, 4]], ['FACT', [2, 1, 8]], ['FACT', [2, 3, 5]], ['FACT', [2, 7, 7]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [3, 2, 7]], ['FACT', [4, 6, 7]], ['FACT', [4, 8, 5]], ['FACT', [6, 4, 8]], ['FACT', [6, 7, 9]], ['FACT', [7, 0, 2]], ['FACT', [7, 1, 6]], ['FACT', [7, 3, 3]], ['FACT', [8, 4, 4]], ['FACT', [8, 7, 8]]]","[['ROW', 4], ['ROW', 3], ['ROW', 5], ['ROW', 7], ['COL', 6], ['COL', 3], ['COL', 7], ['COL', 4], ['COL', 1], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [5, 5, 1]]",13,23,4,5,4,1,0,0,3,5,4,0,0,23,0,0,1,0,0,12,23,37.7243013381958,1.35
"[[7 4 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 0 0]
 [8 0 0 9 2 6 7 3 5]
 [3 0 6 0 5 1 4 2 8]
 [0 5 0 0 8 2 3 9 7]
 [2 6 8 3 0 7 5 0 4]
 [0 7 3 1 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 5, 3]], ['FACT', [0, 6, 9]], ['FACT', [1, 6, 8]], ['FACT', [2, 2, 9]], ['FACT', [2, 5, 4]], ['FACT', [2, 6, 2]], ['FACT', [4, 0, 8]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [5, 0, 3]], ['FACT', [5, 5, 1]], ['FACT', [6, 8, 7]], ['FACT', [7, 5, 7]], ['FACT', [7, 8, 4]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 3, 1]], ['FACT', [8, 4, 4]], ['FACT', [8, 5, 5]]]","[['ROW', 4], ['ROW', 3], ['ROW', 8], ['ROW', 5], ['COL', 6], ['COL', 2], ['COL', 5], ['COL', 8], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [3, 7, 6]]",11,20,3,4,4,1,0,0,3,4,3,0,0,20,0,0,1,0,0,10,20,17.48334050178528,1.3
